省份,年份,行政区划代码,总人口,城镇人口,乡村人口,0-14岁,15-64岁,65岁及以上,平均家庭规模,户数,城镇化率,乡村人口占比,0-14岁占比,15-64岁占比,65岁及以上占比
新疆,2011,650000.0,2225.0,973.0,1252.0,513.53,1604.13,107.34,4.21,611.0,0.4373033707865169,0.5626966292134832,0.23079999999999998,0.7209573033707866,0.04824269662921348
新疆,2012,650000.0,2253.0,996.0,1257.0,497.84,1633.12,122.04,4.07,630.0,0.4420772303595206,0.5579227696404794,0.22096759875721259,0.7248646249445184,0.05416777629826898
新疆,2013,650000.0,2285.0,1027.0,1258.0,531.54,1635.44,118.02,4.05,636.0,0.44945295404814006,0.55054704595186,0.2326214442013129,0.7157286652078775,0.05164989059080963
新疆,2014,650000.0,2325.0,1088.0,1237.0,571.27,1625.99,127.74,4.08,642.0,0.4679569892473118,0.5320430107526881,0.24570752688172043,0.6993505376344086,0.05494193548387097
新疆,2015,650000.0,2385.0,1163.0,1222.0,577.63,1683.13,124.24,4.06,664.0,0.48763102725366875,0.5123689727463312,0.24219287211740043,0.7057148846960168,0.05209224318658281
新疆,2016,650000.0,2428.0,1224.0,1204.0,583.99,1723.26,120.74,4.03,686.0,0.5041186161449753,0.4958813838550247,0.24052306425041187,0.7097446457990115,0.04972817133443163
新疆,2017,650000.0,2480.0,1287.0,1193.0,594.83,1741.95,143.22,3.98,695.0,0.5189516129032258,0.48104838709677417,0.2398508064516129,0.7023991935483871,0.05775
新疆,2018,650000.0,2520.0,1361.0,1159.0,593.02,1783.54,143.44,3.86,729.0,0.540079365079365,0.4599206349206349,0.23532539682539683,0.7077539682539682,0.05692063492063492
新疆,2019,650000.0,2559.0,1421.0,1138.0,667.04,1738.04,153.92,4.13,665.0,0.5552950371238765,0.4447049628761235,0.26066432200078155,0.6791871824931613,0.06014849550605705
新疆,2020,650000.0,2590.0,1464.0,1126.0,653.72,1784.12,152.16,3.7,924.0,0.5652509652509653,0.43474903474903476,0.2524015444015444,0.6888494208494208,0.05874903474903475
新疆,2021,650000.0,2589.0,1482.0,1107.0,640.4,1798.2,150.41,3.27,1182.0,0.5724217844727694,0.4275782155272306,0.24735419080726148,0.6945538818076478,0.05809578988026265
新疆,2022,650000.0,2587.0,1498.0,1089.0,640.16,1794.25,152.58,3.54,1049.0,0.5790490916119057,0.4209509083880943,0.2474526478546579,0.6935639737147274,0.0589795129493622
新疆,2023,650000.0,2598.0,1539.0,1059.0,633.44,1806.36,158.19,3.49,1100.0,0.5923787528868361,0.407621247113164,0.24381832178598925,0.6952886836027713,0.0608891454965358
新疆,2024,650000.0,2623.0,1583.24,1040.0,623.41,1834.45,165.14,3.18,1194.0,0.6035989325200153,0.3964925657643919,0.2376706061761342,0.6993709492947008,0.06295844452916508
江苏,2000,320000.0,7327.0,3210.3,4116.7,1177.64,5425.29,724.07,3.09,23550.0,0.4381465811382558,0.5618534188617442,0.16072608161594104,0.7404517537873618,0.09882216459669715
江苏,2001,320000.0,7359.0,3358.5,4000.5,1175.83,5453.3,729.88,3.12,23336.0,0.4563799429270281,0.5436200570729719,0.15978122027449382,0.7410381845359424,0.09918195406984645
江苏,2002,320000.0,7406.0,3506.71,3899.29,1392.04,5281.65,732.31,3.15,23122.0,0.4734958142046989,0.5265041857953011,0.18796111261139617,0.7131582500675128,0.098880637321091
江苏,2003,320000.0,7458.0,3654.91,3803.09,1269.25,5342.65,846.1,3.18,22908.0,0.4900657012603915,0.5099342987396085,0.17018637704478412,0.7163649772056851,0.1134486457495307
江苏,2004,320000.0,7523.0,3803.12,3719.88,1228.22,5488.01,806.78,3.15,22941.0,0.5055323674066197,0.49446763259338034,0.16326199654393195,0.7294975408746511,0.10724179183836235
江苏,2005,320000.0,7588.0,3832.0,3756.0,1187.14,5574.15,826.71,3.08,23006.0,0.5050079072219293,0.49499209277807066,0.1564496573537164,0.7346006852925672,0.1089496573537164
江苏,2006,320000.0,7656.0,3973.0,3682.0,1146.06,5663.29,846.65,3.0,23070.0,0.5189393939393939,0.4809299895506792,0.14969435736677114,0.7397191745036572,0.11058646812957157
江苏,2007,320000.0,7723.0,4109.0,3614.0,1101.29,5760.44,861.27,2.99,23043.0,0.5320471319435452,0.46795286805645475,0.1425987310630584,0.7458811342742457,0.11152013466269584
江苏,2008,320000.0,7762.0,4215.0,3547.0,1067.77,5783.23,911.0,3.02,22728.0,0.5430301468693636,0.4569698531306364,0.1375637722236537,0.7450695696985312,0.11736665807781499
江苏,2009,320000.0,7810.0,4343.0,3468.0,1068.86,5801.58,939.55,2.98,22850.0,0.5560819462227913,0.4440460947503201,0.13685787451984635,0.7428399487836107,0.12030089628681177
江苏,2010,320000.0,7869.0,4767.0,3102.0,1055.44,5909.86,903.7,2.95,22721.0,0.6057948913457872,0.3942051086542127,0.13412631846486212,0.7510306265090863,0.1148430550260516
江苏,2011,320000.0,8023.0,4975.0,3048.0,1042.02,6113.13,867.85,2.92,22592.0,0.6200922348248785,0.37990776517512154,0.12987909759441604,0.7619506419045246,0.10817026050105946
江苏,2012,320000.0,8120.0,5116.0,3004.0,1069.13,6117.4,933.47,2.97,21659.0,0.6300492610837438,0.3699507389162562,0.13166625615763547,0.7533743842364532,0.11495935960591133
江苏,2013,320000.0,8192.0,5275.0,2917.0,1091.81,6096.27,1003.92,2.95,22008.0,0.6439208984375,0.3560791015625,0.133277587890625,0.744173583984375,0.122548828125
江苏,2014,320000.0,8281.0,5441.0,2840.0,1139.69,6142.3,999.01,2.96,22121.0,0.6570462504528438,0.34295374954715613,0.13762709817654872,0.7417340900857384,0.12063881173771283
江苏,2015,320000.0,8315.0,5612.0,2703.0,1145.22,6104.34,1065.45,3.07,21528.0,0.6749248346361997,0.3250751653638004,0.1377294046903187,0.7341358989777511,0.12813589897775104
江苏,2016,320000.0,8381.0,5777.0,2604.0,1150.75,6098.37,1131.88,3.18,20935.0,0.6892972199021596,0.31070278009784036,0.13730461758740006,0.7276422861233743,0.13505309628922565
江苏,2017,320000.0,8423.0,5911.0,2512.0,1132.7,6116.76,1173.54,3.09,21275.0,0.7017689659266295,0.29823103407337054,0.1344770271874629,0.7261973168704737,0.1393256559420634
江苏,2018,320000.0,8446.0,6013.0,2433.0,1159.62,6078.89,1207.49,3.04,21450.0,0.7119346436182808,0.28806535638171915,0.13729812929197252,0.719735969689794,0.14296590101823348
江苏,2019,320000.0,8469.0,6137.0,2332.0,1167.65,6024.39,1276.96,2.97,21040.0,0.7246428149722517,0.27535718502774825,0.13787342071082773,0.7113460857244067,0.1507804935647656
江苏,2020,320000.0,8477.0,6226.0,2251.0,1208.26,5905.47,1363.27,2.85,26711.0,0.7344579450277221,0.26554205497227795,0.14253391530022413,0.6966462191813142,0.16081986551846172
江苏,2021,320000.0,8505.0,6289.0,2216.0,1248.87,5806.55,1449.58,2.73,32381.0,0.7394473838918283,0.26055261610817165,0.1468395061728395,0.6827219282774839,0.17043856554967665
江苏,2022,320000.0,8515.0,6337.0,2178.0,1205.16,5788.28,1521.56,2.74,31271.0,0.7442160892542572,0.2557839107457428,0.1415337639459777,0.6797745155607751,0.1786917204932472
江苏,2023,320000.0,8526.0,6398.0,2128.0,1157.29,5795.18,1573.54,2.8,31513.0,0.7504105090311987,0.24958949096880131,0.13573657049026508,0.6797067792634296,0.1845578231292517
江苏,2024,320000.0,8526.0,6439.69,2086.0,1108.92,5816.16,1600.91,2.46,34834.0,0.7553002580342482,0.24466338259441708,0.13006333567909922,0.682167487684729,0.18776800375322544
江西,2000,360000.0,4149.0,1265.74,2883.26,1031.17,2811.14,306.69,3.95,10352.0,0.3050711014702338,0.6949288985297662,0.24853458664738493,0.6775463967221017,0.07391901663051338
江西,2001,360000.0,4186.0,1336.8,2849.2,1024.75,2853.06,308.19,3.78,10919.0,0.3193502150023889,0.6806497849976111,0.2448041089345437,0.681571906354515,0.07362398471094123
江西,2002,360000.0,4222.0,1407.85,2814.15,1036.13,2874.93,310.94,3.61,11486.0,0.3334557081951681,0.6665442918048319,0.24541212695405024,0.6809403126480341,0.07364756039791567
江西,2003,360000.0,4254.0,1478.91,2775.09,988.16,2969.78,296.06,3.44,12053.0,0.3476516220028209,0.6523483779971792,0.2322896097790315,0.6981147155618243,0.06959567465914433
江西,2004,360000.0,4284.0,1549.97,2734.03,924.68,3015.46,343.85,3.5,11807.0,0.3618043884220355,0.6381956115779646,0.21584500466853407,0.7038888888888889,0.08026377217553689
江西,2005,360000.0,4311.0,1595.0,2716.0,994.35,2960.48,356.18,3.44,11846.0,0.3699837624681048,0.6300162375318952,0.23065414057063327,0.6867269774994201,0.08262120157736025
江西,2006,360000.0,4339.0,1678.0,2661.0,1064.01,2906.49,368.5,3.37,11885.0,0.3867250518552662,0.6132749481447338,0.2452200967964969,0.6698525005761696,0.08492740262733349
江西,2007,360000.0,4368.0,1739.0,2630.0,989.32,2987.85,390.83,3.42,11688.0,0.3981227106227106,0.6021062271062271,0.226492673992674,0.6840315934065934,0.08947573260073259
江西,2008,360000.0,4400.0,1820.0,2580.0,998.86,3032.24,368.9,3.53,11233.0,0.41363636363636364,0.5863636363636363,0.22701363636363636,0.6891454545454545,0.08384090909090909
江西,2009,360000.0,4432.0,1914.0,2518.0,975.16,3098.87,357.97,3.64,10776.0,0.43185920577617326,0.5681407942238267,0.22002707581227435,0.6992035198555956,0.08076940433212997
江西,2010,360000.0,4462.0,1966.0,2496.0,967.9,3144.6,349.49,3.54,10874.0,0.4406095921111609,0.5593904078888391,0.21692066337965038,0.7047512326311071,0.07832586284177499
江西,2011,360000.0,4474.0,2047.0,2427.0,960.65,3172.33,341.02,3.44,10972.0,0.4575324094769781,0.542467590523022,0.21471837282074205,0.7090590075994635,0.07622261957979436
江西,2012,360000.0,4475.0,2121.0,2354.0,962.76,3150.24,362.0,3.43,10858.0,0.47396648044692735,0.5260335195530726,0.21514189944134077,0.7039642458100558,0.08089385474860335
江西,2013,360000.0,4476.0,2195.0,2281.0,881.86,3191.16,402.97,3.42,10730.0,0.49039320822162646,0.5096067917783735,0.19701966041108132,0.7129490616621984,0.09002904378909742
江西,2014,360000.0,4480.0,2265.0,2215.0,929.34,3136.66,414.0,3.41,10984.0,0.5055803571428571,0.49441964285714285,0.2074419642857143,0.7001473214285714,0.09241071428571429
江西,2015,360000.0,4485.0,2346.0,2139.0,941.77,3120.51,422.72,3.53,10785.0,0.5230769230769231,0.47692307692307695,0.20998216276477147,0.6957658862876255,0.09425195094760312
江西,2016,360000.0,4496.0,2427.0,2069.0,954.19,3110.37,431.44,3.64,10585.0,0.5398131672597865,0.46018683274021355,0.212230871886121,0.6918082740213523,0.09596085409252669
江西,2017,360000.0,4511.0,2513.0,1998.0,974.56,3096.38,440.06,3.56,10689.0,0.5570826867656838,0.4429173132343161,0.21604078918199954,0.6864065617379739,0.0975526490800266
江西,2018,360000.0,4513.0,2588.0,1925.0,915.52,3158.15,439.33,3.45,10985.0,0.5734544648792378,0.42654553512076226,0.20286284068247284,0.6997894970086417,0.09734766230888543
江西,2019,360000.0,4516.0,2668.0,1848.0,912.56,3145.04,458.39,3.32,10914.0,0.5907883082373782,0.4092116917626218,0.2020726306465899,0.6964216120460585,0.10150354295837023
江西,2020,360000.0,4519.0,2731.0,1788.0,928.12,3081.49,509.39,3.22,13016.0,0.6043372427528214,0.3956627572471786,0.2053817216198274,0.6818964372648816,0.11272184111529099
江西,2021,360000.0,4517.0,2776.0,1741.0,943.67,3012.94,560.39,3.12,15118.0,0.6145671906132388,0.3854328093867611,0.20891520920965242,0.6670223599734337,0.12406243081691387
江西,2022,360000.0,4528.0,2811.0,1717.0,899.25,3038.68,590.07,3.04,15012.0,0.620803886925795,0.3791961130742049,0.1985976148409894,0.6710865724381625,0.13031581272084808
江西,2023,360000.0,4515.0,2850.0,1665.0,850.84,3055.3,608.86,3.1,15115.0,0.6312292358803987,0.3687707641196013,0.18844739756367665,0.6766998892580288,0.1348527131782946
江西,2024,360000.0,4502.0,2870.93,1631.0,805.11,3071.7,625.18,2.69,17022.0,0.6377010217681031,0.3622834295868503,0.17883385162150156,0.6822967569968902,0.1388671701466015
河北,2000,130000.0,6674.0,1989.91,4684.09,1190.76,5049.61,433.63,3.64,18121.0,0.298158525621816,0.701841474378184,0.178417740485466,0.756609229847168,0.0649730296673659
河北,2001,130000.0,6699.0,2109.64,4589.36,1198.67,5059.06,441.27,3.58,18491.0,0.31491864457381696,0.685081355426183,0.17893267651888342,0.7551962979549187,0.06587102552619793
河北,2002,130000.0,6735.0,2229.36,4505.64,1425.98,4794.85,514.17,3.52,18861.0,0.33101113585746106,0.668988864142539,0.2117268002969562,0.7119302152932443,0.07634298440979954
河北,2003,130000.0,6769.0,2349.08,4419.92,1299.32,4958.11,511.57,3.46,19231.0,0.3470350125572463,0.6529649874427538,0.19195154380262963,0.7324730388535973,0.07557541734377309
河北,2004,130000.0,6809.0,2468.81,4340.19,1188.21,5077.02,543.77,3.49,18933.0,0.36258040828315463,0.6374195917168453,0.17450580114554268,0.7456337200763695,0.07986047877808783
河北,2005,130000.0,6851.0,2582.0,4269.0,1167.34,5119.01,564.65,3.4,19115.0,0.376879287695227,0.6231207123047731,0.17038972412786454,0.7471916508538899,0.08241862501824551
河北,2006,130000.0,6898.0,2674.0,4224.0,1146.47,5166.0,585.53,3.3,19296.0,0.387648593795303,0.612351406204697,0.1662032473180632,0.7489127283270514,0.08488402435488547
河北,2007,130000.0,6943.0,2795.0,4148.0,1163.25,5164.61,615.14,3.3,19233.0,0.40256373325651734,0.5974362667434826,0.16754284891257382,0.7438585625810168,0.08859858850640934
河北,2008,130000.0,6989.0,2928.0,4060.0,1122.46,5255.76,610.78,3.32,18935.0,0.41894405494348264,0.5809128630705395,0.16060380598082702,0.7520045786235513,0.0873916153956217
河北,2009,130000.0,7034.0,3077.0,3957.0,1161.05,5250.04,622.9,3.29,18881.0,0.4374466875177708,0.5625533124822292,0.16506255331248224,0.7463804378731874,0.08855558714813762
河北,2010,130000.0,7194.0,3201.0,3993.0,1217.09,5370.1,606.82,3.31,18560.0,0.44495412844036697,0.555045871559633,0.16918126216291351,0.7464692799555185,0.08435084792882959
河北,2011,130000.0,7232.0,3297.0,3935.0,1273.12,5368.15,590.73,3.33,18239.0,0.45589048672566373,0.5441095132743363,0.17603982300884954,0.742277378318584,0.08168279867256638
河北,2012,130000.0,7262.0,3384.0,3878.0,1303.19,5298.5,660.31,3.26,18597.0,0.4659873313136877,0.5340126686863124,0.1794533186450014,0.7296199394106306,0.09092674194436794
河北,2013,130000.0,7288.0,3500.0,3788.0,1297.26,5322.72,668.02,3.17,19036.0,0.4802414928649835,0.5197585071350165,0.1779994511525796,0.7303402854006587,0.0916602634467618
河北,2014,130000.0,7323.0,3615.0,3708.0,1363.63,5276.54,682.84,3.2,19013.0,0.4936501433838591,0.506349856616141,0.18621193499931724,0.7205434931039192,0.09324593745732623
河北,2015,130000.0,7345.0,3795.0,3550.0,1362.55,5238.79,743.66,3.23,19112.0,0.5166780122532335,0.4833219877467665,0.1855071477195371,0.7132457454050375,0.10124710687542546
河北,2016,130000.0,7375.0,3973.0,3402.0,1361.47,5209.05,804.48,3.26,19210.0,0.5387118644067797,0.46128813559322035,0.18460610169491526,0.7063118644067797,0.10908203389830509
河北,2017,130000.0,7409.0,4130.0,3279.0,1330.81,5203.9,874.29,3.21,19221.0,0.5574301525172088,0.4425698474827912,0.17962073154271832,0.702375489269807,0.11800377918747469
河北,2018,130000.0,7426.0,4257.0,3169.0,1372.29,5111.55,942.16,3.12,19693.0,0.5732561271209264,0.4267438728790735,0.18479531376245623,0.6883315378400215,0.12687314839752223
河北,2019,130000.0,7447.0,4377.0,3070.0,1402.12,5066.03,978.86,3.1,19000.0,0.5877534577682288,0.4122465422317712,0.18827984423257685,0.6802779642809185,0.13144353430911776
河北,2020,130000.0,7464.0,4484.0,2980.0,1416.83,5002.16,1045.02,2.97,23121.0,0.6007502679528403,0.3992497320471597,0.1898218113612004,0.6701714898177921,0.140008038585209
河北,2021,130000.0,7448.0,4554.0,2894.0,1431.53,4905.28,1111.18,2.84,27241.0,0.6114393125671321,0.38856068743286787,0.192203276047261,0.6586036519871106,0.1491917293233083
河北,2022,130000.0,7420.0,4575.0,2845.0,1377.84,4881.84,1160.32,2.85,26124.0,0.616576819407008,0.3834231805929919,0.18569272237196766,0.6579299191374663,0.15637735849056603
河北,2023,130000.0,7393.0,4641.0,2752.0,1316.75,4875.83,1200.42,2.9,26612.0,0.6277559853915866,0.3722440146084134,0.17810766941701608,0.6595198160422021,0.16237251454078183
河北,2024,130000.0,7378.0,4679.13,2699.0,1251.7,4912.09,1214.2,2.53,29644.0,0.6342003252914069,0.3658172946597994,0.16965302249932232,0.6657752778530768,0.16457034426673897
河南,2000,410000.0,9488.0,2077.29,7410.71,0.0,0.0,0.0,3.76,25082.0,0.21893865935919055,0.7810613406408095,0.0,0.0,0.0
河南,2001,410000.0,9555.0,2241.29,7313.71,0.0,0.0,0.0,3.68,25710.0,0.234567242281528,0.765432757718472,0.0,0.0,0.0
河南,2002,410000.0,9613.0,2405.28,7207.72,2297.96,6605.37,709.67,3.6,26338.0,0.25021117237074797,0.749788827629252,0.2390471236866743,0.6871288879642151,0.07382398834911058
河南,2003,410000.0,9667.0,2569.27,7097.73,2183.57,6705.83,777.6,3.52,26966.0,0.26577738698665565,0.7342226130133443,0.22587876280128272,0.6936826316333919,0.08043860556532534
河南,2004,410000.0,9717.0,2733.26,6983.74,2062.7,6864.05,790.26,3.5,26813.0,0.281286405269116,0.718713594730884,0.2122774518884429,0.7063960069980447,0.08132757023772769
河南,2005,410000.0,9380.0,2875.0,6505.0,2012.99,6593.37,773.64,3.44,26297.0,0.30650319829424305,0.6934968017057569,0.2146044776119403,0.7029179104477612,0.08247761194029851
河南,2006,410000.0,9392.0,3050.0,6342.0,1963.29,6671.68,757.03,3.38,25781.0,0.3247444633730835,0.6752555366269165,0.20903854344122658,0.7103577512776832,0.08060370528109029
河南,2007,410000.0,9360.0,3214.0,6146.0,1906.77,6744.56,708.67,3.4,25413.0,0.3433760683760684,0.6566239316239316,0.2037147435897436,0.7205726495726497,0.07571260683760683
河南,2008,410000.0,9429.0,3397.0,6032.0,1871.01,6820.27,737.72,3.39,25046.0,0.3602715028104783,0.6397284971895217,0.1984314349347757,0.7233290911019197,0.0782394739633047
河南,2009,410000.0,9487.0,3577.0,5910.0,1817.66,6826.54,842.8,3.34,25172.0,0.37704226836723936,0.6229577316327606,0.19159481395593972,0.7195678296616422,0.08883735638241805
河南,2010,410000.0,9405.0,3621.0,5784.0,1889.75,6677.64,837.61,3.37,24027.0,0.3850079744816587,0.6149920255183413,0.2009303561935141,0.7100095693779904,0.08906007442849548
河南,2011,410000.0,9461.0,3829.0,5632.0,1961.84,6666.74,832.41,3.39,22882.0,0.4047140894197231,0.5952859105802769,0.20736074410738822,0.704654899059296,0.0879832998625938
河南,2012,410000.0,9532.0,4002.0,5530.0,1958.92,6732.26,840.82,3.37,23092.0,0.41984892992026857,0.5801510700797314,0.2055098615190936,0.7062798992866135,0.08821023919429291
河南,2013,410000.0,9573.0,4174.0,5399.0,1987.97,6730.48,854.56,3.28,23644.0,0.43601796719941505,0.563982032800585,0.2076642640760472,0.7030690483651937,0.08926773216337616
河南,2014,410000.0,9645.0,4345.0,5300.0,2018.47,6781.71,844.82,3.34,23089.0,0.45049248315189216,0.5495075168481078,0.2092763089683774,0.7031321928460342,0.0875914981855884
河南,2015,410000.0,9701.0,4561.0,5140.0,2025.55,6760.43,915.02,3.41,23022.0,0.47015771569941245,0.5298422843005876,0.2087980620554582,0.6968797031233894,0.09432223482115246
河南,2016,410000.0,9778.0,4770.0,5008.0,2032.62,6760.15,985.23,3.48,22955.0,0.4878298220494989,0.5121701779505011,0.20787686643485373,0.691363264471262,0.10075986909388424
河南,2017,410000.0,9829.0,4970.0,4859.0,2049.78,6713.41,1065.81,3.34,23590.0,0.505646556109472,0.49435344389052804,0.20854410418150374,0.6830206531691931,0.10843524264930307
河南,2018,410000.0,9864.0,5153.0,4711.0,2101.33,6672.2,1090.47,3.41,23052.0,0.522404703974047,0.47759529602595296,0.2130302108678021,0.676419302514193,0.11055048661800487
河南,2019,410000.0,9901.0,5348.0,4553.0,2085.23,6667.1,1148.66,3.31,22514.0,0.5401474598525402,0.45985254014745985,0.21060801939198062,0.6733764266235734,0.11601454398545602
河南,2020,410000.0,9941.0,5510.0,4431.0,2139.5,6535.88,1265.62,3.15,28396.0,0.5542701941454582,0.4457298058545418,0.21521979680112666,0.6574670556282064,0.12731314757066692
河南,2021,410000.0,9883.0,5579.0,4304.0,2193.77,6306.66,1382.58,2.99,34278.0,0.5645047050490741,0.4354952949509258,0.2219740969341293,0.6381321461094809,0.13989476879490031
河南,2022,410000.0,9872.0,5633.0,4239.0,2100.58,6335.04,1436.38,2.96,33585.0,0.5706037277147488,0.42939627228525123,0.2127816045380875,0.6417179902755268,0.14550040518638574
河南,2023,410000.0,9815.0,5701.0,4114.0,1995.69,6357.83,1461.49,3.0,34058.0,0.5808456444218033,0.41915435557819664,0.2033306164034641,0.6477666836474784,0.14890371879775854
河南,2024,410000.0,9785.0,5794.68,3990.0,1894.59,6419.12,1471.29,2.67,37218.0,0.5922003065917221,0.4077669902912621,0.19362187020950433,0.6560163515585079,0.15036177823198774
浙江,2000,330000.0,4680.0,2070.93,2609.07,714.85,3541.78,423.37,2.95,15062.0,0.44250641025641024,0.5574935897435898,0.1527457264957265,0.7567905982905984,0.09046367521367521
浙江,2001,330000.0,4729.0,2197.35,2531.65,719.38,3580.7,428.92,2.94,15262.0,0.4646542609431169,0.5353457390568831,0.15212095580460985,0.7571791076337492,0.09069993656164094
浙江,2002,330000.0,4776.0,2323.77,2452.23,784.73,3458.66,532.61,2.93,15462.0,0.48655150753768844,0.5134484924623116,0.1643069514237856,0.7241750418760469,0.11151800670016751
浙江,2003,330000.0,4857.0,2450.19,2406.81,782.47,3516.23,558.3,2.92,15662.0,0.5044657195799876,0.49553428042001235,0.16110150298538192,0.7239509985587811,0.11494749845583693
浙江,2004,330000.0,4925.0,2576.61,2348.39,768.8,3674.4,481.81,2.97,15242.0,0.5231695431472081,0.47683045685279185,0.1561015228426396,0.7460710659898477,0.09782944162436548
浙江,2005,330000.0,4991.0,2796.0,2195.0,764.66,3730.91,495.43,2.91,15586.0,0.5602083750751352,0.43979162492486473,0.15320777399318772,0.7475275495892606,0.0992646764175516
浙江,2006,330000.0,5072.0,2866.0,2206.0,760.53,3802.41,509.06,2.84,15929.0,0.5650630914826499,0.4349369085173502,0.14994676656151418,0.7496865141955835,0.1003667192429022
浙江,2007,330000.0,5155.0,2949.0,2206.0,755.75,3851.18,548.06,2.84,16015.0,0.5720659553831232,0.42793404461687684,0.14660523763336566,0.7470766246362754,0.10631619786614936
浙江,2008,330000.0,5212.0,3002.0,2210.0,730.7,3926.15,555.15,2.81,16168.0,0.5759785111281658,0.4240214888718342,0.14019570222563316,0.7532904834996162,0.10651381427475057
浙江,2009,330000.0,5276.0,3055.0,2221.0,730.74,3961.06,584.2,2.8,16205.0,0.5790371493555724,0.4209628506444276,0.13850265352539803,0.7507695223654284,0.11072782410917363
浙江,2010,330000.0,5447.0,3356.0,2090.0,716.52,4199.76,530.72,2.7,16815.0,0.6161189645676519,0.38369744813658896,0.13154396915733432,0.7710225812373784,0.09743344960528733
浙江,2011,330000.0,5570.0,3470.0,2100.0,702.31,4390.46,477.23,2.59,17425.0,0.6229802513464991,0.3770197486535009,0.1260879712746858,0.7882333931777379,0.0856786355475763
浙江,2012,330000.0,5685.0,3576.0,2109.0,701.37,4486.27,497.36,2.68,16706.0,0.629023746701847,0.37097625329815304,0.12337203166226914,0.7891416007036061,0.08748636763412489
浙江,2013,330000.0,5784.0,3698.0,2086.0,690.5,4561.45,532.05,2.54,17034.0,0.6393499308437067,0.3606500691562932,0.11938105117565699,0.7886324343015214,0.09198651452282157
浙江,2014,330000.0,5890.0,3826.0,2064.0,708.39,4614.84,566.76,2.54,17260.0,0.6495755517826826,0.3504244482173175,0.12026994906621392,0.7835042444821732,0.09622410865874363
浙江,2015,330000.0,5985.0,3969.0,2016.0,747.26,4601.13,636.61,2.61,17319.0,0.6631578947368421,0.3368421052631579,0.12485547201336675,0.7687769423558898,0.10636758563074353
浙江,2016,330000.0,6072.0,4112.0,1960.0,786.12,4579.42,706.46,2.68,17378.0,0.6772068511198946,0.3227931488801054,0.12946640316205535,0.7541864295125165,0.1163471673254282
浙江,2017,330000.0,6170.0,4252.0,1918.0,751.02,4648.95,770.03,2.62,17686.0,0.6891410048622366,0.3108589951377634,0.12172123176661263,0.7534764991896272,0.12480226904376013
浙江,2018,330000.0,6273.0,4392.0,1881.0,859.05,4599.36,814.58,2.58,18096.0,0.7001434720229556,0.2998565279770445,0.13694404591104734,0.7331994261119081,0.1298549338434561
浙江,2019,330000.0,6375.0,4563.0,1812.0,832.32,4648.08,894.6,2.55,17651.0,0.715764705882353,0.2842352941176471,0.13056,0.7291105882352941,0.1403294117647059
浙江,2020,330000.0,6468.0,4668.0,1800.0,849.36,4708.03,910.61,2.53,22408.0,0.7217068645640075,0.2782931354359926,0.13131725417439705,0.7278957946815089,0.140786951144094
浙江,2021,330000.0,6540.0,4752.0,1788.0,866.39,4746.98,926.63,2.51,27164.0,0.726605504587156,0.27339449541284405,0.1324755351681957,0.7258379204892965,0.14168654434250763
浙江,2022,330000.0,6577.0,4826.0,1751.0,851.79,4744.45,980.76,2.52,26291.0,0.7337691956819219,0.26623080431807816,0.1295104150828645,0.7213699254979473,0.1491196594191881
浙江,2023,330000.0,6627.0,4919.0,1708.0,835.15,4770.36,1021.48,2.61,26431.0,0.7422664855892561,0.25773351441074394,0.1260223328806398,0.7198370303304662,0.15413912781047232
浙江,2024,330000.0,6670.0,5033.18,1637.0,819.82,4801.94,1048.24,2.35,28820.0,0.7545997001499251,0.2454272863568216,0.12291154422788607,0.7199310344827585,0.15715742128935534
海南,2000,450000.0,787.0,315.67,471.33,185.73,542.24,59.03,4.73,12918.0,0.40110546378653117,0.5988945362134689,0.23599745870393898,0.6889961880559086,0.07500635324015248
海南,2001,450000.0,795.55,298.1,497.45,185.85,550.26,59.43,4.48,12898.0,0.37470932059581424,0.6252906794041858,0.2336119665640123,0.691672427880083,0.07470303563572371
海南,2002,450000.0,795.55,314.13,481.42,204.83,530.43,60.28,4.23,1860.0,0.39485890264596823,0.6051410973540319,0.25746967506756335,0.6667462761611463,0.0757714788511093
海南,2003,450000.0,811.0,330.16,480.84,195.42,552.14,63.44,3.98,1983.0,0.4071023427866831,0.5928976572133169,0.24096177558569665,0.6808138101109741,0.07822441430332921
海南,2004,450000.0,818.0,346.19,471.81,195.51,561.01,61.48,4.16,1900.0,0.42321515892420536,0.5767848410757946,0.23900977995110023,0.6858312958435208,0.07515892420537897
海南,2005,450000.0,828.0,374.0,454.0,190.58,570.51,66.92,4.05,1928.0,0.45169082125603865,0.5483091787439613,0.23016908212560389,0.6890217391304347,0.08082125603864734
海南,2006,450000.0,836.0,385.4,450.6,185.65,578.01,72.35,3.93,1955.0,0.4610047846889952,0.5389952153110048,0.22206937799043064,0.6913995215311005,0.08654306220095694
海南,2007,450000.0,845.0,398.84,446.16,180.4,589.72,74.88,3.85,1992.0,0.472,0.528,0.21349112426035505,0.6978934911242604,0.08861538461538461
海南,2008,450000.0,854.0,409.92,444.08,183.84,593.73,76.43,3.75,2038.0,0.48000000000000004,0.52,0.21526932084309133,0.6952341920374707,0.08949648711943795
海南,2009,450000.0,864.07,424.0,439.55,176.45,611.84,75.78,3.75,2019.0,0.4907009848739107,0.5086972120314326,0.20420799240802248,0.7080907796822017,0.08770122790977583
