省份,year,indicator,indicator_code,model,value_kg_per_capita
天津,2029,饲料粮,feed_grain_pc_kg,local_trend,133.91515822933337
天津,2030,饲料粮,feed_grain_pc_kg,local_trend,133.41336941056002
天津,2031,饲料粮,feed_grain_pc_kg,local_trend,132.98183102641497
天津,2032,饲料粮,feed_grain_pc_kg,local_trend,132.6107080160502
天津,2033,饲料粮,feed_grain_pc_kg,local_trend,132.29154222713652
天津,2034,饲料粮,feed_grain_pc_kg,local_trend,132.01705964867074
天津,2035,饲料粮,feed_grain_pc_kg,local_trend,131.78100463119017
宁夏,2025,饲料粮,feed_grain_pc_kg,robust_linear,88.22999999999999
宁夏,2026,饲料粮,feed_grain_pc_kg,robust_linear,89.02999999999999
宁夏,2027,饲料粮,feed_grain_pc_kg,robust_linear,89.83
宁夏,2028,饲料粮,feed_grain_pc_kg,robust_linear,90.63
宁夏,2029,饲料粮,feed_grain_pc_kg,robust_linear,91.42999999999999
宁夏,2030,饲料粮,feed_grain_pc_kg,robust_linear,92.22999999999999
宁夏,2031,饲料粮,feed_grain_pc_kg,robust_linear,93.02999999999999
宁夏,2032,饲料粮,feed_grain_pc_kg,robust_linear,93.83
宁夏,2033,饲料粮,feed_grain_pc_kg,robust_linear,94.63
宁夏,2034,饲料粮,feed_grain_pc_kg,robust_linear,95.42999999999999
宁夏,2035,饲料粮,feed_grain_pc_kg,robust_linear,96.22999999999999
宁夏,2025,饲料粮,feed_grain_pc_kg,exponential_decline,87.33103091475739
宁夏,2026,饲料粮,feed_grain_pc_kg,exponential_decline,87.24147998320109
宁夏,2027,饲料粮,feed_grain_pc_kg,exponential_decline,87.16045094950898
宁夏,2028,饲料粮,feed_grain_pc_kg,exponential_decline,87.08713284787706
宁夏,2029,饲料粮,feed_grain_pc_kg,exponential_decline,87.02079188610114
宁夏,2030,饲料粮,feed_grain_pc_kg,exponential_decline,86.96076410153779
宁夏,2031,饲料粮,feed_grain_pc_kg,exponential_decline,86.90644871594306
宁夏,2032,饲料粮,feed_grain_pc_kg,exponential_decline,86.8573021226819
宁夏,2033,饲料粮,feed_grain_pc_kg,exponential_decline,86.81283244613022
宁夏,2034,饲料粮,feed_grain_pc_kg,exponential_decline,86.7725946188183
宁夏,2035,饲料粮,feed_grain_pc_kg,exponential_decline,86.736185927046
宁夏,2025,饲料粮,feed_grain_pc_kg,local_trend,87.92999999999999
宁夏,2026,饲料粮,feed_grain_pc_kg,local_trend,88.36
宁夏,2027,饲料粮,feed_grain_pc_kg,local_trend,88.7298
宁夏,2028,饲料粮,feed_grain_pc_kg,local_trend,89.047828
宁夏,2029,饲料粮,feed_grain_pc_kg,local_trend,89.32133207999999
宁夏,2030,饲料粮,feed_grain_pc_kg,local_trend,89.55654558879999
宁夏,2031,饲料粮,feed_grain_pc_kg,local_trend,89.75882920636799
宁夏,2032,饲料粮,feed_grain_pc_kg,local_trend,89.93279311747648
宁夏,2033,饲料粮,feed_grain_pc_kg,local_trend,90.08240208102977
宁夏,2034,饲料粮,feed_grain_pc_kg,local_trend,90.21106578968559
宁夏,2035,饲料粮,feed_grain_pc_kg,local_trend,90.32171657912961
安徽,2025,饲料粮,feed_grain_pc_kg,robust_linear,196.87
安徽,2026,饲料粮,feed_grain_pc_kg,robust_linear,198.37
安徽,2027,饲料粮,feed_grain_pc_kg,robust_linear,199.87
安徽,2028,饲料粮,feed_grain_pc_kg,robust_linear,201.37
安徽,2029,饲料粮,feed_grain_pc_kg,robust_linear,202.87
安徽,2030,饲料粮,feed_grain_pc_kg,robust_linear,204.37
安徽,2031,饲料粮,feed_grain_pc_kg,robust_linear,205.87
安徽,2032,饲料粮,feed_grain_pc_kg,robust_linear,207.37
安徽,2033,饲料粮,feed_grain_pc_kg,robust_linear,208.87
安徽,2034,饲料粮,feed_grain_pc_kg,robust_linear,210.37
安徽,2035,饲料粮,feed_grain_pc_kg,robust_linear,211.87
安徽,2025,饲料粮,feed_grain_pc_kg,exponential_decline,196.1136765455326
安徽,2026,饲料粮,feed_grain_pc_kg,exponential_decline,196.7865829108462
安徽,2027,饲料粮,feed_grain_pc_kg,exponential_decline,197.3954537690165
安徽,2028,饲料粮,feed_grain_pc_kg,exponential_decline,197.9463829042407
安徽,2029,饲料粮,feed_grain_pc_kg,exponential_decline,198.44488420047773
安徽,2030,饲料粮,feed_grain_pc_kg,exponential_decline,198.8959468262524
安徽,2031,饲料粮,feed_grain_pc_kg,exponential_decline,199.3040851679309
安徽,2032,饲料粮,feed_grain_pc_kg,exponential_decline,199.67338401121674
安徽,2033,饲料粮,feed_grain_pc_kg,exponential_decline,200.00753942305917
安徽,2034,饲料粮,feed_grain_pc_kg,exponential_decline,200.30989574313344
安徽,2035,饲料粮,feed_grain_pc_kg,exponential_decline,200.58347905511627
安徽,2025,饲料粮,feed_grain_pc_kg,local_trend,196.57
安徽,2026,饲料粮,feed_grain_pc_kg,local_trend,197.602
安徽,2027,饲料粮,feed_grain_pc_kg,local_trend,198.48952
安徽,2028,饲料粮,feed_grain_pc_kg,local_trend,199.2527872
安徽,2029,饲料粮,feed_grain_pc_kg,local_trend,199.909196992
安徽,2030,饲料粮,feed_grain_pc_kg,local_trend,200.47370941312
安徽,2031,饲料粮,feed_grain_pc_kg,local_trend,200.9591900952832
安徽,2032,饲料粮,feed_grain_pc_kg,local_trend,201.37670348194357
安徽,2033,饲料粮,feed_grain_pc_kg,local_trend,201.73576499447145
安徽,2034,饲料粮,feed_grain_pc_kg,local_trend,202.04455789524545
安徽,2035,饲料粮,feed_grain_pc_kg,local_trend,202.31011978991108
山东,2025,饲料粮,feed_grain_pc_kg,robust_linear,167.26000000000002
山东,2026,饲料粮,feed_grain_pc_kg,robust_linear,168.06
山东,2027,饲料粮,feed_grain_pc_kg,robust_linear,168.86
山东,2028,饲料粮,feed_grain_pc_kg,robust_linear,169.66
山东,2029,饲料粮,feed_grain_pc_kg,robust_linear,170.46
山东,2030,饲料粮,feed_grain_pc_kg,robust_linear,171.26000000000002
山东,2031,饲料粮,feed_grain_pc_kg,robust_linear,172.06
山东,2032,饲料粮,feed_grain_pc_kg,robust_linear,172.86
山东,2033,饲料粮,feed_grain_pc_kg,robust_linear,173.66
