省份,year,exponential_decline,local_trend,robust_linear,median_robust_trend,indicator,indicator_code,forecast_method
广西,2031,191.31641568507834,190.381171631769,198.04,191.31641568507834,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2032,191.67091384277825,190.59340760332137,199.54,191.67091384277825,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2033,191.99167704048992,190.7759305388564,201.04,191.99167704048992,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2034,192.2819155841083,190.9329002634165,202.54,192.2819155841083,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
广西,2035,192.54453427853048,191.06789422653821,204.04,192.54453427853048,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2025,88.45542906890684,89.32,89.61999999999999,89.32,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2026,88.75893784155072,90.35199999999999,91.11999999999999,90.35199999999999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2027,89.03356393574107,91.23951999999998,92.61999999999999,91.23951999999998,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2028,89.28205590173357,92.00278719999999,94.11999999999999,92.00278719999999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2029,89.5069007306449,92.65919699199999,95.61999999999999,92.65919699199999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2030,89.71034874509577,93.22370941311999,97.11999999999999,93.22370941311999,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2031,89.89443612119602,93.70919009528319,98.61999999999999,93.70919009528319,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2032,90.06100526727961,94.12670348194354,100.11999999999999,94.12670348194354,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2033,90.21172326334633,94.48576499447144,101.61999999999999,94.48576499447144,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2034,90.34809854575889,94.79455789524545,103.11999999999999,94.79455789524545,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
新疆,2035,90.471496004181,95.06011978991107,104.61999999999999,95.06011978991107,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2025,204.73637440869544,205.16,205.46,205.16,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2026,205.4388670240886,206.192,206.96,206.192,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2027,206.07450862839028,207.07952,208.46,207.07952,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2028,206.64966093642286,207.8427872,209.96,207.8427872,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2029,207.17008026580046,208.499196992,211.46,208.499196992,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2030,207.6409751480905,209.06370941312,212.96,209.06370941312,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2031,208.06705845754817,209.5491900952832,214.46,209.5491900952832,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2032,208.45259457914608,209.96670348194357,215.96,209.96670348194357,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2033,208.8014420879723,210.32576499447146,217.46,210.32576499447146,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2034,209.1170923671469,210.63455789524545,218.96,210.63455789524545,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江苏,2035,209.4027045507576,210.9001197899111,220.46,210.9001197899111,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2025,202.2331164516703,203.66000000000005,203.96000000000006,203.66000000000005,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2026,201.3944375349796,204.09000000000006,204.76000000000005,204.09000000000006,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
江西,2027,200.63556946944,204.45980000000006,205.56000000000006,204.45980000000006,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
