省份,year,indicator,indicator_code,model,value_kg_per_capita
上海,2025,口粮,grain_raw,robust_linear,87.58749999999999
上海,2026,口粮,grain_raw,robust_linear,81.57499999999999
上海,2027,口粮,grain_raw,robust_linear,75.5625
上海,2028,口粮,grain_raw,robust_linear,69.54999999999998
上海,2029,口粮,grain_raw,robust_linear,63.53749999999999
上海,2030,口粮,grain_raw,robust_linear,57.52499999999999
上海,2031,口粮,grain_raw,robust_linear,51.51249999999999
上海,2032,口粮,grain_raw,robust_linear,45.499999999999986
上海,2033,口粮,grain_raw,robust_linear,39.48749999999998
上海,2034,口粮,grain_raw,robust_linear,33.47499999999998
上海,2035,口粮,grain_raw,robust_linear,27.462499999999977
上海,2025,口粮,grain_raw,exponential_decline,89.28276170066661
上海,2026,口粮,grain_raw,exponential_decline,85.67670115366957
上海,2027,口粮,grain_raw,exponential_decline,82.66466619821752
上海,2028,口粮,grain_raw,exponential_decline,80.14880312419893
上海,2029,口粮,grain_raw,exponential_decline,78.04737764248162
上海,2030,口粮,grain_raw,exponential_decline,76.29211953610256
上海,2031,口粮,grain_raw,exponential_decline,74.82600472650597
上海,2032,口粮,grain_raw,exponential_decline,73.60140269954104
上海,2033,口粮,grain_raw,exponential_decline,72.57852910558337
上海,2034,口粮,grain_raw,exponential_decline,71.72415326251134
上海,2035,口粮,grain_raw,exponential_decline,71.01051857144387
上海,2025,口粮,grain_raw,local_trend,85.76666666666667
上海,2026,口粮,grain_raw,local_trend,79.03
上海,2027,口粮,grain_raw,local_trend,73.23646666666667
上海,2028,口粮,grain_raw,local_trend,68.254028
上海,2029,口粮,grain_raw,local_trend,63.969130746666664
上海,2030,口粮,grain_raw,local_trend,60.284119108800006
上海,2031,口粮,grain_raw,local_trend,57.11500910023467
上海,2032,口粮,grain_raw,local_trend,54.38957449286849
上海,2033,口粮,grain_raw,local_trend,52.04570073053357
上海,2034,口粮,grain_raw,local_trend,50.029969294925536
上海,2035,口粮,grain_raw,local_trend,48.29644026030263
云南,2025,口粮,grain_raw,robust_linear,112.228125
云南,2026,口粮,grain_raw,robust_linear,106.25625000000001
云南,2027,口粮,grain_raw,robust_linear,100.28437500000001
云南,2028,口粮,grain_raw,robust_linear,94.3125
云南,2029,口粮,grain_raw,robust_linear,88.34062500000002
云南,2030,口粮,grain_raw,robust_linear,82.36875
云南,2031,口粮,grain_raw,robust_linear,76.39687500000001
云南,2032,口粮,grain_raw,robust_linear,70.42500000000001
云南,2033,口粮,grain_raw,robust_linear,64.45312500000001
云南,2034,口粮,grain_raw,robust_linear,58.48125000000002
云南,2035,口粮,grain_raw,robust_linear,52.50937500000002
云南,2025,口粮,grain_raw,exponential_decline,112.74810291686745
云南,2026,口粮,grain_raw,exponential_decline,108.19429568764684
云南,2027,口粮,grain_raw,exponential_decline,104.39063616056956
云南,2028,口粮,grain_raw,exponential_decline,101.21355266325122
云南,2029,口粮,grain_raw,exponential_decline,98.55982945877487
云南,2030,口粮,grain_raw,exponential_decline,96.34325351674491
云南,2031,口粮,grain_raw,exponential_decline,94.4918136610364
云南,2032,口粮,grain_raw,exponential_decline,92.94536110134351
云南,2033,口粮,grain_raw,exponential_decline,91.65365534487131
云南,2034,口粮,grain_raw,exponential_decline,90.57473200458163
云南,2035,口粮,grain_raw,exponential_decline,89.6735394780413
云南,2025,口粮,grain_raw,local_trend,110.60000000000001
云南,2026,口粮,grain_raw,local_trend,104.06400000000001
云南,2027,口粮,grain_raw,local_trend,98.44304000000001
云南,2028,口粮,grain_raw,local_trend,93.6090144
云南,2029,口粮,grain_raw,local_trend,89.45175238400002
云南,2030,口粮,grain_raw,local_trend,85.87650705024001
云南,2031,口粮,grain_raw,local_trend,82.80179606320641
云南,2032,口粮,grain_raw,local_trend,80.15754461435753
云南,2033,口粮,grain_raw,local_trend,77.88348836834747
云南,2034,口粮,grain_raw,local_trend,75.92779999677883
云南,2035,口粮,grain_raw,local_trend,74.2459079972298
内蒙古,2025,口粮,grain_raw,robust_linear,162.6527777777778
内蒙古,2026,口粮,grain_raw,robust_linear,160.5055555555556
内蒙古,2027,口粮,grain_raw,robust_linear,158.35833333333338
内蒙古,2028,口粮,grain_raw,robust_linear,156.21111111111117
内蒙古,2029,口粮,grain_raw,robust_linear,154.06388888888895
内蒙古,2030,口粮,grain_raw,robust_linear,151.91666666666674
内蒙古,2031,口粮,grain_raw,robust_linear,149.76944444444453
内蒙古,2032,口粮,grain_raw,robust_linear,147.62222222222232
内蒙古,2033,口粮,grain_raw,robust_linear,145.4750000000001
内蒙古,2034,口粮,grain_raw,robust_linear,143.3277777777779
内蒙古,2035,口粮,grain_raw,robust_linear,141.18055555555569
内蒙古,2025,口粮,grain_raw,exponential_decline,162.70197022938885
内蒙古,2026,口粮,grain_raw,exponential_decline,160.69933160211963
内蒙古,2027,口粮,grain_raw,exponential_decline,158.78774696799763
内蒙古,2028,口粮,grain_raw,exponential_decline,156.96307637408526
内蒙古,2029,口粮,grain_raw,exponential_decline,155.22136809873186
内蒙古,2030,口粮,grain_raw,exponential_decline,153.55885009325996
内蒙古,2031,口粮,grain_raw,exponential_decline,151.97192181277197
内蒙古,2032,口粮,grain_raw,exponential_decline,150.45714641838592
内蒙古,2033,口粮,grain_raw,exponential_decline,149.01124333401225
内蒙古,2034,口粮,grain_raw,exponential_decline,147.63108114155162
内蒙古,2035,口粮,grain_raw,exponential_decline,146.31367079912684
内蒙古,2025,口粮,grain_raw,local_trend,161.00000000000003
内蒙古,2026,口粮,grain_raw,local_trend,157.73200000000006
内蒙古,2027,口粮,grain_raw,local_trend,154.92152000000004
内蒙古,2028,口粮,grain_raw,local_trend,152.50450720000006
内蒙古,2029,口粮,grain_raw,local_trend,150.4258761920001
内蒙古,2030,口粮,grain_raw,local_trend,148.6382535251201
内蒙古,2031,口粮,grain_raw,local_trend,147.1008980316033
内蒙古,2032,口粮,grain_raw,local_trend,145.77877230717885
内蒙古,2033,口粮,grain_raw,local_trend,144.64174418417383
内蒙古,2034,口粮,grain_raw,local_trend,143.66389999838952
内蒙古,2035,口粮,grain_raw,local_trend,142.822953998615
北京,2025,口粮,grain_raw,robust_linear,80.5625
北京,2026,口粮,grain_raw,robust_linear,74.82499999999999
北京,2027,口粮,grain_raw,robust_linear,69.08749999999999
北京,2028,口粮,grain_raw,robust_linear,63.34999999999999
北京,2029,口粮,grain_raw,robust_linear,57.61249999999998
北京,2030,口粮,grain_raw,robust_linear,51.874999999999986
北京,2031,口粮,grain_raw,robust_linear,46.13749999999998
北京,2032,口粮,grain_raw,robust_linear,40.39999999999998
北京,2033,口粮,grain_raw,robust_linear,34.66249999999997
北京,2034,口粮,grain_raw,robust_linear,28.92499999999997
北京,2035,口粮,grain_raw,robust_linear,23.18749999999997
北京,2025,口粮,grain_raw,exponential_decline,82.31946938854198
北京,2026,口粮,grain_raw,exponential_decline,78.99465074318039
北京,2027,口粮,grain_raw,exponential_decline,76.21752877036508
北京,2028,口粮,grain_raw,exponential_decline,73.89788151301676
北京,2029,口粮,grain_raw,exponential_decline,71.96034925797184
北京,2030,口粮,grain_raw,exponential_decline,70.3419862816843
北京,2031,口粮,grain_raw,exponential_decline,68.99021589634044
北京,2032,口粮,grain_raw,exponential_decline,67.86112236079478
北京,2033,口粮,grain_raw,exponential_decline,66.91802416465646
北京,2034,口粮,grain_raw,exponential_decline,66.13028233498642
北京,2035,口粮,grain_raw,exponential_decline,65.47230505038041
北京,2025,口粮,grain_raw,local_trend,78.43333333333332
北京,2026,口粮,grain_raw,local_trend,71.66799999999999
北京,2027,口粮,grain_raw,local_trend,65.84981333333333
北京,2028,口粮,grain_raw,local_trend,60.84617279999999
北京,2029,口粮,grain_raw,local_trend,56.54304194133332
北京,2030,口粮,grain_raw,local_trend,52.84234940287999
北京,2031,口粮,grain_raw,local_trend,49.65975381981013
北京,2032,口粮,grain_raw,local_trend,46.92272161837004
北京,2033,口粮,grain_raw,local_trend,44.56887392513156
北京,2034,口粮,grain_raw,local_trend,42.54456490894648
北京,2035,口粮,grain_raw,local_trend,40.803659155027304
吉林,2025,口粮,grain_raw,robust_linear,141.92000000000002
吉林,2026,口粮,grain_raw,robust_linear,139.54000000000002
吉林,2027,口粮,grain_raw,robust_linear,137.16000000000003
吉林,2028,口粮,grain_raw,robust_linear,134.78000000000003
吉林,2029,口粮,grain_raw,robust_linear,132.40000000000003
吉林,2030,口粮,grain_raw,robust_linear,130.02000000000004
吉林,2031,口粮,grain_raw,robust_linear,127.64000000000003
吉林,2032,口粮,grain_raw,robust_linear,125.26000000000003
吉林,2033,口粮,grain_raw,robust_linear,122.88000000000004
吉林,2034,口粮,grain_raw,robust_linear,120.50000000000004
吉林,2035,口粮,grain_raw,robust_linear,118.12000000000005
吉林,2025,口粮,grain_raw,exponential_decline,141.9887406958595
吉林,2026,口粮,grain_raw,exponential_decline,139.80969403331326
吉林,2027,口粮,grain_raw,exponential_decline,137.75529695677255
吉林,2028,口粮,grain_raw,exponential_decline,135.81841904560045
吉林,2029,口粮,grain_raw,exponential_decline,133.9923377657812
吉林,2030,口粮,grain_raw,exponential_decline,132.27071513728606
吉林,2031,口粮,grain_raw,exponential_decline,130.64757573615276
吉林,2032,口粮,grain_raw,exponential_decline,129.11728595492806
吉林,2033,口粮,grain_raw,exponential_decline,127.67453444949008
吉林,2034,口粮,grain_raw,exponential_decline,126.3143137043854
吉林,2035,口粮,grain_raw,exponential_decline,125.0319026526974
吉林,2025,口粮,grain_raw,local_trend,140.36666666666667
吉林,2026,口粮,grain_raw,local_trend,136.984
吉林,2027,口粮,grain_raw,local_trend,134.0749066666667
吉林,2028,口粮,grain_raw,local_trend,131.57308640000002
吉林,2029,口粮,grain_raw,local_trend,129.4215209706667
吉林,2030,口粮,grain_raw,local_trend,127.57117470144004
吉林,2031,口粮,grain_raw,local_trend,125.9798769099051
吉林,2032,口粮,grain_raw,local_trend,124.61136080918507
吉林,2033,口粮,grain_raw,local_trend,123.43443696256583
吉林,2034,口粮,grain_raw,local_trend,122.42228245447329
吉林,2035,口粮,grain_raw,local_trend,121.5518295775137
四川,2025,口粮,grain_raw,robust_linear,110.89616666666667
四川,2026,口粮,grain_raw,robust_linear,103.89233333333334
四川,2027,口粮,grain_raw,robust_linear,96.8885
四川,2028,口粮,grain_raw,robust_linear,89.88466666666666
四川,2029,口粮,grain_raw,robust_linear,82.88083333333333
四川,2030,口粮,grain_raw,robust_linear,75.877
四川,2031,口粮,grain_raw,robust_linear,68.87316666666666
四川,2032,口粮,grain_raw,robust_linear,61.86933333333332
四川,2033,口粮,grain_raw,robust_linear,54.86549999999999
四川,2034,口粮,grain_raw,robust_linear,47.86166666666665
四川,2035,口粮,grain_raw,robust_linear,40.85783333333332
四川,2025,口粮,grain_raw,exponential_decline,112.46194021910893
四川,2026,口粮,grain_raw,exponential_decline,107.91969087625688
四川,2027,口粮,grain_raw,exponential_decline,104.12568530737015
四川,2028,口粮,grain_raw,exponential_decline,100.95666547375059
四川,2029,口粮,grain_raw,exponential_decline,98.30967760735666
四川,2030,口粮,grain_raw,exponential_decline,96.09872749259074
四川,2031,口粮,grain_raw,exponential_decline,94.25198672281043
四川,2032,口粮,grain_raw,exponential_decline,92.7094591696142
四川,2033,口粮,grain_raw,exponential_decline,91.4210318541483
四川,2034,口粮,grain_raw,exponential_decline,90.34484689797102
四川,2035,口粮,grain_raw,exponential_decline,89.4459416621072
四川,2025,口粮,grain_raw,local_trend,109.9
四川,2026,口粮,grain_raw,local_trend,103.02000000000001
四川,2027,口粮,grain_raw,local_trend,97.10320000000002
四川,2028,口粮,grain_raw,local_trend,92.01475200000002
四川,2029,口粮,grain_raw,local_trend,87.63868672000001
四川,2030,口粮,grain_raw,local_trend,83.87527057920002
四川,2031,口粮,grain_raw,local_trend,80.63873269811202
四川,2032,口粮,grain_raw,local_trend,77.85531012037634
四川,2033,口粮,grain_raw,local_trend,75.46156670352366
四川,2034,口粮,grain_raw,local_trend,73.40294736503034
四川,2035,口粮,grain_raw,local_trend,71.6325347339261
天津,2025,口粮,grain_raw,robust_linear,87.40666666666667
天津,2026,口粮,grain_raw,robust_linear,82.91333333333334
天津,2027,口粮,grain_raw,robust_linear,78.42
天津,2028,口粮,grain_raw,robust_linear,73.92666666666668
天津,2029,口粮,grain_raw,robust_linear,69.43333333333334
天津,2030,口粮,grain_raw,robust_linear,64.94
天津,2031,口粮,grain_raw,robust_linear,60.44666666666667
天津,2032,口粮,grain_raw,robust_linear,55.95333333333334
天津,2033,口粮,grain_raw,robust_linear,51.46000000000001
天津,2034,口粮,grain_raw,robust_linear,46.966666666666676
天津,2035,口粮,grain_raw,robust_linear,42.47333333333334
天津,2025,口粮,grain_raw,exponential_decline,87.77710831145438
天津,2026,口粮,grain_raw,exponential_decline,84.31480405783331
天津,2027,口粮,grain_raw,exponential_decline,81.40724507976293
天津,2028,口粮,grain_raw,exponential_decline,78.96554770376945
天津,2029,口粮,grain_raw,exponential_decline,76.91506958074609
天津,2030,口粮,grain_raw,exponential_decline,75.19312787972481
天津,2031,口粮,grain_raw,exponential_decline,73.74708308245376
天津,2032,口粮,grain_raw,exponential_decline,72.53272980064723
天津,2033,口粮,grain_raw,exponential_decline,71.5129454234155
天津,2034,口粮,grain_raw,exponential_decline,70.65655528421412
天津,2035,口粮,grain_raw,exponential_decline,69.93737965562467
天津,2025,口粮,grain_raw,local_trend,86.80000000000001
天津,2026,口粮,grain_raw,local_trend,82.41400000000002
天津,2027,口粮,grain_raw,local_trend,78.64204000000001
天津,2028,口粮,grain_raw,local_trend,75.39815440000001
天津,2029,口粮,grain_raw,local_trend,72.60841278400001
天津,2030,口粮,grain_raw,local_trend,70.20923499424002
天津,2031,口粮,grain_raw,local_trend,68.14594209504642
天津,2032,口粮,grain_raw,local_trend,66.37151020173992
天津,2033,口粮,grain_raw,local_trend,64.84549877349633
天津,2034,口粮,grain_raw,local_trend,63.533128945206855
天津,2035,口粮,grain_raw,local_trend,62.4044908928779
宁夏,2025,口粮,grain_raw,robust_linear,104.41041666666666
宁夏,2026,口粮,grain_raw,robust_linear,101.12083333333334
宁夏,2027,口粮,grain_raw,robust_linear,97.83125000000001
宁夏,2028,口粮,grain_raw,robust_linear,94.54166666666667
宁夏,2029,口粮,grain_raw,robust_linear,91.25208333333333
宁夏,2030,口粮,grain_raw,robust_linear,87.9625
宁夏,2031,口粮,grain_raw,robust_linear,84.67291666666668
宁夏,2032,口粮,grain_raw,robust_linear,81.38333333333334
宁夏,2033,口粮,grain_raw,robust_linear,78.09375
宁夏,2034,口粮,grain_raw,robust_linear,74.80416666666667
宁夏,2035,口粮,grain_raw,robust_linear,71.51458333333335
宁夏,2025,口粮,grain_raw,exponential_decline,104.5834896023346
宁夏,2026,口粮,grain_raw,exponential_decline,101.78905895857412
宁夏,2027,口粮,grain_raw,exponential_decline,99.28342232452427
宁夏,2028,口粮,grain_raw,exponential_decline,97.03673391380603
宁夏,2029,口粮,grain_raw,exponential_decline,95.0222323910145
宁夏,2030,口粮,grain_raw,exponential_decline,93.21592210518716
宁夏,2031,口粮,grain_raw,exponential_decline,91.59628726660718
宁夏,2032,口粮,grain_raw,exponential_decline,90.14403566237047
宁夏,2033,口粮,grain_raw,exponential_decline,88.84186885799546
宁夏,2034,口粮,grain_raw,exponential_decline,87.6742761478415
宁夏,2035,口粮,grain_raw,exponential_decline,86.6273497999847
宁夏,2025,口粮,grain_raw,local_trend,103.26666666666667
宁夏,2026,口粮,grain_raw,local_trend,99.45400000000001
宁夏,2027,口粮,grain_raw,local_trend,96.17510666666668
宁夏,2028,口粮,grain_raw,local_trend,93.35525840000001
宁夏,2029,口粮,grain_raw,local_trend,90.93018889066667
宁夏,2030,口粮,grain_raw,local_trend,88.84462911264
宁夏,2031,口粮,grain_raw,local_trend,87.05104770353708
宁夏,2032,口粮,grain_raw,local_trend,85.50856769170855
宁夏,2033,口粮,grain_raw,local_trend,84.18203488153603
宁夏,2034,口粮,grain_raw,local_trend,83.04121666478765
宁夏,2035,口粮,grain_raw,local_trend,82.06011299838406
安徽,2025,口粮,grain_raw,robust_linear,129.97500000000002
安徽,2026,口粮,grain_raw,robust_linear,125.65000000000002
安徽,2027,口粮,grain_raw,robust_linear,121.32500000000002
安徽,2028,口粮,grain_raw,robust_linear,117.00000000000003
安徽,2029,口粮,grain_raw,robust_linear,112.67500000000004
安徽,2030,口粮,grain_raw,robust_linear,108.35000000000004
安徽,2031,口粮,grain_raw,robust_linear,104.02500000000003
安徽,2032,口粮,grain_raw,robust_linear,99.70000000000005
安徽,2033,口粮,grain_raw,robust_linear,95.37500000000006
安徽,2034,口粮,grain_raw,robust_linear,91.05000000000005
安徽,2035,口粮,grain_raw,robust_linear,86.72500000000005
安徽,2025,口粮,grain_raw,exponential_decline,130.21445114121082
安徽,2026,口粮,grain_raw,exponential_decline,126.57278350456698
安徽,2027,口粮,grain_raw,exponential_decline,123.3267708795437
安徽,2028,口粮,grain_raw,exponential_decline,120.4334266721297
安徽,2029,口粮,grain_raw,exponential_decline,117.85443463801334
安徽,2030,口粮,grain_raw,exponential_decline,115.55564146470462
安徽,2031,口粮,grain_raw,exponential_decline,113.50660448291288
安徽,2032,口粮,grain_raw,exponential_decline,111.68018851757085
安徽,2033,口粮,grain_raw,exponential_decline,110.05220653964713
安徽,2034,口粮,grain_raw,exponential_decline,108.60109935993731
安徽,2035,口粮,grain_raw,exponential_decline,107.3076501230539
安徽,2025,口粮,grain_raw,local_trend,128.53333333333336
安徽,2026,口粮,grain_raw,local_trend,123.57400000000003
安徽,2027,口粮,grain_raw,local_trend,119.30897333333336
安徽,2028,口粮,grain_raw,local_trend,115.64105040000003
安徽,2029,口粮,grain_raw,local_trend,112.48663667733337
安徽,2030,口粮,grain_raw,local_trend,109.77384087584004
安徽,2031,口粮,grain_raw,local_trend,107.44083648655578
安徽,2032,口粮,grain_raw,local_trend,105.43445271177131
安徽,2033,口粮,grain_raw,local_trend,103.70896266545667
安徽,2034,口粮,grain_raw,local_trend,102.22504122562609
安徽,2035,口粮,grain_raw,local_trend,100.94886878737177
山东,2025,口粮,grain_raw,robust_linear,91.44375
山东,2026,口粮,grain_raw,robust_linear,84.08749999999999
山东,2027,口粮,grain_raw,robust_linear,76.73124999999999
山东,2028,口粮,grain_raw,robust_linear,69.37499999999997
山东,2029,口粮,grain_raw,robust_linear,62.018749999999976
山东,2030,口粮,grain_raw,robust_linear,54.662499999999966
山东,2031,口粮,grain_raw,robust_linear,47.30624999999996
山东,2032,口粮,grain_raw,robust_linear,39.94999999999996
山东,2033,口粮,grain_raw,robust_linear,32.59374999999996
山东,2034,口粮,grain_raw,robust_linear,25.237499999999955
山东,2035,口粮,grain_raw,robust_linear,17.88124999999995
山东,2025,口粮,grain_raw,exponential_decline,94.24291512848143
山东,2026,口粮,grain_raw,exponential_decline,90.436517884429
山东,2027,口粮,grain_raw,exponential_decline,87.25714765367405
山东,2028,口粮,grain_raw,exponential_decline,84.60151440887665
山东,2029,口粮,grain_raw,exponential_decline,82.38334306706393
山东,2030,口粮,grain_raw,exponential_decline,80.5305706214416
山东,2031,口粮,grain_raw,exponential_decline,78.98300498908965
山东,2032,口粮,grain_raw,exponential_decline,77.69036951618222
山东,2033,口粮,grain_raw,exponential_decline,76.61066961144911
山东,2034,口粮,grain_raw,exponential_decline,75.70882844376197
山东,2035,口粮,grain_raw,exponential_decline,74.95554738096854
山东,2025,口粮,grain_raw,local_trend,90.8
山东,2026,口粮,grain_raw,local_trend,83.92
山东,2027,口粮,grain_raw,local_trend,78.00319999999999
山东,2028,口粮,grain_raw,local_trend,72.914752
山东,2029,口粮,grain_raw,local_trend,68.53868672
山东,2030,口粮,grain_raw,local_trend,64.7752705792
山东,2031,口粮,grain_raw,local_trend,61.53873269811201
山东,2032,口粮,grain_raw,local_trend,58.75531012037633
山东,2033,口粮,grain_raw,local_trend,56.36156670352364
山东,2034,口粮,grain_raw,local_trend,54.302947365030334
山东,2035,口粮,grain_raw,local_trend,52.53253473392609
山西,2025,口粮,grain_raw,robust_linear,108.8
山西,2026,口粮,grain_raw,robust_linear,100.8
山西,2027,口粮,grain_raw,robust_linear,92.8
山西,2028,口粮,grain_raw,robust_linear,84.8
山西,2029,口粮,grain_raw,robust_linear,76.8
山西,2030,口粮,grain_raw,robust_linear,68.8
山西,2031,口粮,grain_raw,robust_linear,60.8
山西,2032,口粮,grain_raw,robust_linear,52.8
山西,2033,口粮,grain_raw,robust_linear,44.8
山西,2034,口粮,grain_raw,robust_linear,36.8
山西,2035,口粮,grain_raw,robust_linear,28.799999999999997
山西,2025,口粮,grain_raw,exponential_decline,111.41267699399424
山西,2026,口粮,grain_raw,exponential_decline,106.91280656782699
山西,2027,口粮,grain_raw,exponential_decline,103.15419884563894
山西,2028,口粮,grain_raw,exponential_decline,100.01474577891491
山西,2029,口粮,grain_raw,exponential_decline,97.39245415215655
山西,2030,口粮,grain_raw,exponential_decline,95.20213207069207
山西,2031,口粮,grain_raw,exponential_decline,93.37262128264848
山西,2032,口粮,grain_raw,exponential_decline,91.8444854199401
山西,2033,口粮,grain_raw,exponential_decline,90.56807905483052
山西,2034,口粮,grain_raw,exponential_decline,89.50193484039876
山西,2035,口粮,grain_raw,exponential_decline,88.61141633701543
山西,2025,口粮,grain_raw,local_trend,108.8
山西,2026,口粮,grain_raw,local_trend,101.92
山西,2027,口粮,grain_raw,local_trend,96.00319999999999
山西,2028,口粮,grain_raw,local_trend,90.914752
山西,2029,口粮,grain_raw,local_trend,86.53868672
山西,2030,口粮,grain_raw,local_trend,82.7752705792
山西,2031,口粮,grain_raw,local_trend,79.538732698112
山西,2032,口粮,grain_raw,local_trend,76.75531012037632
山西,2033,口粮,grain_raw,local_trend,74.36156670352364
山西,2034,口粮,grain_raw,local_trend,72.30294736503033
山西,2035,口粮,grain_raw,local_trend,70.5325347339261
广东,2025,口粮,grain_raw,robust_linear,101.55833333333334
广东,2026,口粮,grain_raw,robust_linear,97.31666666666666
广东,2027,口粮,grain_raw,robust_linear,93.075
广东,2028,口粮,grain_raw,robust_linear,88.83333333333334
广东,2029,口粮,grain_raw,robust_linear,84.59166666666668
广东,2030,口粮,grain_raw,robust_linear,80.35000000000002
广东,2031,口粮,grain_raw,robust_linear,76.10833333333335
广东,2032,口粮,grain_raw,robust_linear,71.86666666666669
广东,2033,口粮,grain_raw,robust_linear,67.62500000000003
广东,2034,口粮,grain_raw,robust_linear,63.38333333333336
广东,2035,口粮,grain_raw,robust_linear,59.141666666666694
广东,2025,口粮,grain_raw,exponential_decline,101.84801244957094
广东,2026,口粮,grain_raw,exponential_decline,98.42323950887544
广东,2027,口粮,grain_raw,exponential_decline,95.45534815151355
广东,2028,口粮,grain_raw,exponential_decline,92.88338812332124
广东,2029,口粮,grain_raw,exponential_decline,90.65454023432747
广东,2030,口粮,grain_raw,exponential_decline,88.72303163473092
广东,2031,口粮,grain_raw,exponential_decline,87.04919579840578
广东,2032,口粮,grain_raw,exponential_decline,85.59865790923898
广东,2033,口粮,grain_raw,exponential_decline,84.34162892094355
广东,2034,口粮,grain_raw,exponential_decline,83.2522937927707
广东,2035,口粮,grain_raw,exponential_decline,82.30828133759219
广东,2025,口粮,grain_raw,local_trend,100.7
广东,2026,口粮,grain_raw,local_trend,96.31400000000001
广东,2027,口粮,grain_raw,local_trend,92.54204000000001
广东,2028,口粮,grain_raw,local_trend,89.29815440000002
广东,2029,口粮,grain_raw,local_trend,86.50841278400003
广东,2030,口粮,grain_raw,local_trend,84.10923499424003
广东,2031,口粮,grain_raw,local_trend,82.04594209504643
广东,2032,口粮,grain_raw,local_trend,80.27151020173994
广东,2033,口粮,grain_raw,local_trend,78.74549877349635
广东,2034,口粮,grain_raw,local_trend,77.43312894520687
广东,2035,口粮,grain_raw,local_trend,76.30449089287791
广西,2025,口粮,grain_raw,robust_linear,111.15714285714286
广西,2026,口粮,grain_raw,robust_linear,103.61428571428573
广西,2027,口粮,grain_raw,robust_linear,96.07142857142858
广西,2028,口粮,grain_raw,robust_linear,88.52857142857144
广西,2029,口粮,grain_raw,robust_linear,80.98571428571431
广西,2030,口粮,grain_raw,robust_linear,73.44285714285716
广西,2031,口粮,grain_raw,robust_linear,65.90000000000003
广西,2032,口粮,grain_raw,robust_linear,58.35714285714289
广西,2033,口粮,grain_raw,robust_linear,50.814285714285745
广西,2034,口粮,grain_raw,robust_linear,43.271428571428615
广西,2035,口粮,grain_raw,robust_linear,35.72857142857147
广西,2025,口粮,grain_raw,exponential_decline,113.22504074646504
广西,2026,口粮,grain_raw,exponential_decline,108.65197037329679
广西,2027,口粮,grain_raw,exponential_decline,104.83222091590193
广西,2028,口粮,grain_raw,exponential_decline,101.64169797908562
广西,2029,口粮,grain_raw,exponential_decline,98.97674921113855
广西,2030,口粮,grain_raw,exponential_decline,96.7507968903352
广西,2031,口粮,grain_raw,exponential_decline,94.89152522474637
广西,2032,口粮,grain_raw,exponential_decline,93.338530987559
广西,2033,口粮,grain_raw,exponential_decline,92.04136116274302
广西,2034,口粮,grain_raw,exponential_decline,90.95787384893265
广西,2035,口粮,grain_raw,exponential_decline,90.05286917126483
广西,2025,口粮,grain_raw,local_trend,110.7
广西,2026,口粮,grain_raw,local_trend,103.82000000000001
