省份,year,indicator,indicator_code,model,value_kg_per_capita,train_start_year,train_end_year,sample_count,status,detail
宁夏,2033,口粮,grain_raw,logistic_curve,105.79886615292139,2015,2024,10,success,
宁夏,2034,口粮,grain_raw,logistic_curve,105.72420178120267,2015,2024,10,success,
宁夏,2035,口粮,grain_raw,logistic_curve,105.66690767672048,2015,2024,10,success,
宁夏,2025,口粮,grain_raw,mlp,110.32513780342822,2015,2024,10,success,
宁夏,2026,口粮,grain_raw,mlp,109.95485967141553,2015,2024,10,success,
宁夏,2027,口粮,grain_raw,mlp,109.66932529922705,2015,2024,10,success,
宁夏,2028,口粮,grain_raw,mlp,109.50876731633396,2015,2024,10,success,
宁夏,2029,口粮,grain_raw,mlp,109.51235778877606,2015,2024,10,success,
宁夏,2030,口粮,grain_raw,mlp,109.71190293417851,2015,2024,10,success,
宁夏,2031,口粮,grain_raw,mlp,110.12876221310063,2015,2024,10,success,
宁夏,2032,口粮,grain_raw,mlp,110.77328117736238,2015,2024,10,success,
宁夏,2033,口粮,grain_raw,mlp,111.64587391445676,2015,2024,10,success,
宁夏,2034,口粮,grain_raw,mlp,112.73897127467843,2015,2024,10,success,
宁夏,2035,口粮,grain_raw,mlp,114.03923946914857,2015,2024,10,success,
安徽,2025,口粮,grain_raw,arima,130.96333333333334,2015,2024,10,success,
安徽,2026,口粮,grain_raw,arima,128.09380000000002,2015,2024,10,success,
安徽,2027,口粮,grain_raw,arima,125.62600133333335,2015,2024,10,success,
安徽,2028,口粮,grain_raw,arima,123.50369448000001,2015,2024,10,success,
安徽,2029,口粮,grain_raw,arima,121.67851058613334,2015,2024,10,success,
安徽,2030,口粮,grain_raw,arima,120.108852437408,2015,2024,10,success,
安徽,2031,口粮,grain_raw,arima,118.75894642950422,2015,2024,10,success,
安徽,2032,口粮,grain_raw,arima,117.59802726270696,2015,2024,10,success,
安徽,2033,口粮,grain_raw,arima,116.59963677926132,2015,2024,10,success,
安徽,2034,口粮,grain_raw,arima,115.74102096349806,2015,2024,10,success,
安徽,2035,口粮,grain_raw,arima,115.00261136194166,2015,2024,10,success,
安徽,2025,口粮,grain_raw,linear_regression,143.5266666666667,2015,2024,10,success,
安徽,2026,口粮,grain_raw,linear_regression,143.66242424242427,2015,2024,10,success,
安徽,2027,口粮,grain_raw,linear_regression,143.79818181818183,2015,2024,10,success,
安徽,2028,口粮,grain_raw,linear_regression,143.9339393939394,2015,2024,10,success,
安徽,2029,口粮,grain_raw,linear_regression,144.06969696969696,2015,2024,10,success,
安徽,2030,口粮,grain_raw,linear_regression,144.20545454545453,2015,2024,10,success,
安徽,2031,口粮,grain_raw,linear_regression,144.34121212121215,2015,2024,10,success,
安徽,2032,口粮,grain_raw,linear_regression,144.47696969696972,2015,2024,10,success,
安徽,2033,口粮,grain_raw,linear_regression,144.61272727272728,2015,2024,10,success,
安徽,2034,口粮,grain_raw,linear_regression,144.74848484848485,2015,2024,10,success,
安徽,2035,口粮,grain_raw,linear_regression,144.88424242424242,2015,2024,10,success,
安徽,2025,口粮,grain_raw,logistic_curve,143.41724552879535,2015,2024,10,success,
安徽,2026,口粮,grain_raw,logistic_curve,143.53230089756408,2015,2024,10,success,
安徽,2027,口粮,grain_raw,logistic_curve,143.64730472012536,2015,2024,10,success,
安徽,2028,口粮,grain_raw,logistic_curve,143.7622468465405,2015,2024,10,success,
安徽,2029,口粮,grain_raw,logistic_curve,143.87711714868652,2015,2024,10,success,
安徽,2030,口粮,grain_raw,logistic_curve,143.99190552381557,2015,2024,10,success,
安徽,2031,口粮,grain_raw,logistic_curve,144.1066018980948,2015,2024,10,success,
安徽,2032,口粮,grain_raw,logistic_curve,144.2211962301251,2015,2024,10,success,
安徽,2033,口粮,grain_raw,logistic_curve,144.33567851443505,2015,2024,10,success,
安徽,2034,口粮,grain_raw,logistic_curve,144.4500387849488,2015,2024,10,success,
安徽,2035,口粮,grain_raw,logistic_curve,144.56426711842374,2015,2024,10,success,
安徽,2025,口粮,grain_raw,mlp,135.44831490219443,2015,2024,10,success,
安徽,2026,口粮,grain_raw,mlp,132.2207928714558,2015,2024,10,success,
安徽,2027,口粮,grain_raw,mlp,129.08320177784364,2015,2024,10,success,
安徽,2028,口粮,grain_raw,mlp,126.18017611926928,2015,2024,10,success,
安徽,2029,口粮,grain_raw,mlp,123.61861173567732,2015,2024,10,success,
安徽,2030,口粮,grain_raw,mlp,121.46851016417249,2015,2024,10,success,
安徽,2031,口粮,grain_raw,mlp,119.76704831958588,2015,2024,10,success,
安徽,2032,口粮,grain_raw,mlp,118.52442677500086,2015,2024,10,success,
安徽,2033,口粮,grain_raw,mlp,117.73029791724234,2015,2024,10,success,
安徽,2034,口粮,grain_raw,mlp,117.3599143221805,2015,2024,10,success,
安徽,2035,口粮,grain_raw,mlp,117.37947791622118,2015,2024,10,success,
山东,2025,口粮,grain_raw,arima,95.295,2013,2024,12,success,
山东,2026,口粮,grain_raw,arima,92.2807,2013,2024,12,success,
山东,2027,口粮,grain_raw,arima,89.688402,2013,2024,12,success,
山东,2028,口粮,grain_raw,arima,87.45902572,2013,2024,12,success,
山东,2029,口粮,grain_raw,arima,85.5417621192,2013,2024,12,success,
山东,2030,口粮,grain_raw,arima,83.892915422512,2013,2024,12,success,
山东,2031,口粮,grain_raw,arima,82.47490726336032,2013,2024,12,success,
山东,2032,口粮,grain_raw,arima,81.25542024648988,2013,2024,12,success,
山东,2033,口粮,grain_raw,arima,80.20666141198129,2013,2024,12,success,
山东,2034,口粮,grain_raw,arima,79.3047288143039,2013,2024,12,success,
山东,2035,口粮,grain_raw,arima,78.52906678030135,2013,2024,12,success,
山东,2025,口粮,grain_raw,linear_regression,114.15984848484595,2013,2024,12,success,
山东,2026,口粮,grain_raw,linear_regression,112.41456876456596,2013,2024,12,success,
山东,2027,口粮,grain_raw,linear_regression,110.66928904428596,2013,2024,12,success,
山东,2028,口粮,grain_raw,linear_regression,108.92400932400642,2013,2024,12,success,
山东,2029,口粮,grain_raw,linear_regression,107.17872960372642,2013,2024,12,success,
山东,2030,口粮,grain_raw,linear_regression,105.43344988344688,2013,2024,12,success,
山东,2031,口粮,grain_raw,linear_regression,103.68817016316689,2013,2024,12,success,
山东,2032,口粮,grain_raw,linear_regression,101.94289044288689,2013,2024,12,success,
山东,2033,口粮,grain_raw,linear_regression,100.19761072260735,2013,2024,12,success,
山东,2034,口粮,grain_raw,linear_regression,98.45233100232736,2013,2024,12,success,
山东,2035,口粮,grain_raw,linear_regression,96.70705128204781,2013,2024,12,success,
山东,2025,口粮,grain_raw,logistic_curve,113.14339240829744,2013,2024,12,success,
山东,2026,口粮,grain_raw,logistic_curve,111.31349435324658,2013,2024,12,success,
山东,2027,口粮,grain_raw,logistic_curve,109.51847386369352,2013,2024,12,success,
山东,2028,口粮,grain_raw,logistic_curve,107.76274418174611,2013,2024,12,success,
山东,2029,口粮,grain_raw,logistic_curve,106.050289708337,2013,2024,12,success,
山东,2030,口粮,grain_raw,logistic_curve,104.3846396765223,2013,2024,12,success,
山东,2031,口粮,grain_raw,logistic_curve,102.76885128511296,2013,2024,12,success,
山东,2032,口粮,grain_raw,logistic_curve,101.2055020259448,2013,2024,12,success,
山东,2033,口粮,grain_raw,logistic_curve,99.69669066947878,2013,2024,12,success,
山东,2034,口粮,grain_raw,logistic_curve,98.24404615268867,2013,2024,12,success,
山东,2035,口粮,grain_raw,logistic_curve,96.8487434459463,2013,2024,12,success,
山东,2025,口粮,grain_raw,mlp,114.7599208913424,2013,2024,12,success,
山东,2026,口粮,grain_raw,mlp,112.68947782728493,2013,2024,12,success,
山东,2027,口粮,grain_raw,mlp,110.51160402056775,2013,2024,12,success,
山东,2028,口粮,grain_raw,mlp,108.2820567096733,2013,2024,12,success,
山东,2029,口粮,grain_raw,mlp,106.05738865369064,2013,2024,12,success,
山东,2030,口粮,grain_raw,mlp,103.88975432338775,2013,2024,12,success,
山东,2031,口粮,grain_raw,mlp,101.82358005047847,2013,2024,12,success,
山东,2032,口粮,grain_raw,mlp,99.89388238771973,2013,2024,12,success,
山东,2033,口粮,grain_raw,mlp,98.12588927029958,2013,2024,12,success,
山东,2034,口粮,grain_raw,mlp,96.53558457084911,2013,2024,12,success,
山东,2035,口粮,grain_raw,mlp,95.13082501526274,2013,2024,12,success,
山西,2025,口粮,grain_raw,arima,107.83666666666666,2015,2024,10,success,
山西,2026,口粮,grain_raw,arima,100.12819999999999,2015,2024,10,success,
山西,2027,口粮,grain_raw,arima,93.49891866666665,2015,2024,10,success,
山西,2028,口粮,grain_raw,arima,87.79773671999999,2015,2024,10,success,
山西,2029,口粮,grain_raw,arima,82.89472024586665,2015,2024,10,success,
山西,2030,口粮,grain_raw,arima,78.67812607811199,2015,2024,10,success,
山西,2031,口粮,grain_raw,arima,75.05185509384297,2015,2024,10,success,
山西,2032,口粮,grain_raw,arima,71.93326204737163,2015,2024,10,success,
山西,2033,口粮,grain_raw,arima,69.25127202740626,2015,2024,10,success,
山西,2034,口粮,grain_raw,arima,66.94476061023605,2015,2024,10,success,
山西,2035,口粮,grain_raw,arima,64.96116079146967,2015,2024,10,success,
山西,2025,口粮,grain_raw,linear_regression,128.35999999999967,2015,2024,10,success,
山西,2026,口粮,grain_raw,linear_regression,127.02727272727225,2015,2024,10,success,
山西,2027,口粮,grain_raw,linear_regression,125.69454545454482,2015,2024,10,success,
山西,2028,口粮,grain_raw,linear_regression,124.3618181818174,2015,2024,10,success,
山西,2029,口粮,grain_raw,linear_regression,123.02909090908997,2015,2024,10,success,
山西,2030,口粮,grain_raw,linear_regression,121.69636363636255,2015,2024,10,success,
山西,2031,口粮,grain_raw,linear_regression,120.36363636363512,2015,2024,10,success,
山西,2032,口粮,grain_raw,linear_regression,119.0309090909077,2015,2024,10,success,
山西,2033,口粮,grain_raw,linear_regression,117.69818181818027,2015,2024,10,success,
山西,2034,口粮,grain_raw,linear_regression,116.36545454545285,2015,2024,10,success,
山西,2035,口粮,grain_raw,linear_regression,115.03272727272542,2015,2024,10,success,
山西,2025,口粮,grain_raw,logistic_curve,128.9733852873747,2015,2024,10,success,
山西,2026,口粮,grain_raw,logistic_curve,127.63974319890156,2015,2024,10,success,
山西,2027,口粮,grain_raw,logistic_curve,126.3150526762175,2015,2024,10,success,
山西,2028,口粮,grain_raw,logistic_curve,125.00201918424068,2015,2024,10,success,
山西,2029,口粮,grain_raw,logistic_curve,123.70325157305136,2015,2024,10,success,
山西,2030,口粮,grain_raw,logistic_curve,122.42124221092247,2015,2024,10,success,
山西,2031,口粮,grain_raw,logistic_curve,121.15834910213368,2015,2024,10,success,
山西,2032,口粮,grain_raw,logistic_curve,119.91678023687827,2015,2024,10,success,
山西,2033,口粮,grain_raw,logistic_curve,118.69858035871732,2015,2024,10,success,
山西,2034,口粮,grain_raw,logistic_curve,117.50562027071933,2015,2024,10,success,
山西,2035,口粮,grain_raw,logistic_curve,116.33958873720655,2015,2024,10,success,
山西,2025,口粮,grain_raw,mlp,104.8814536624033,2015,2024,10,success,
山西,2026,口粮,grain_raw,mlp,93.57042748711282,2015,2024,10,success,
山西,2027,口粮,grain_raw,mlp,82.25892243393875,2015,2024,10,success,
山西,2028,口粮,grain_raw,mlp,71.26690439252398,2015,2024,10,success,
山西,2029,口粮,grain_raw,mlp,60.82386469480872,2015,2024,10,success,
山西,2030,口粮,grain_raw,mlp,51.077083158455025,2015,2024,10,success,
山西,2031,口粮,grain_raw,mlp,42.1046003545203,2015,2024,10,success,
山西,2032,口粮,grain_raw,mlp,33.929969197333804,2015,2024,10,success,
山西,2033,口粮,grain_raw,mlp,26.536700571423655,2015,2024,10,success,
山西,2034,口粮,grain_raw,mlp,19.88111210850348,2015,2024,10,success,
山西,2035,口粮,grain_raw,mlp,13.902946105701428,2015,2024,10,success,
广东,2025,口粮,grain_raw,arima,100.62333333333333,2015,2024,10,success,
广东,2026,口粮,grain_raw,arima,96.1714,2015,2024,10,success,
广东,2027,口粮,grain_raw,arima,92.34273733333335,2015,2024,10,success,
广东,2028,口粮,grain_raw,arima,89.05008744000001,2015,2024,10,success,
广东,2029,口粮,grain_raw,arima,86.21840853173335,2015,2024,10,success,
广东,2030,口粮,grain_raw,arima,83.78316467062402,2015,2024,10,success,
广东,2031,口粮,grain_raw,arima,81.68885495007,2015,2024,10,success,
广东,2032,口粮,grain_raw,arima,79.88774859039353,2015,2024,10,success,
广东,2033,口粮,grain_raw,arima,78.33879712107176,2015,2024,10,success,
广东,2034,口粮,grain_raw,arima,77.00669885745505,2015,2024,10,success,
广东,2035,口粮,grain_raw,arima,75.86109435074468,2015,2024,10,success,
广东,2025,口粮,grain_raw,linear_regression,108.76666666666642,2015,2024,10,success,
广东,2026,口粮,grain_raw,linear_regression,107.73878787878766,2015,2024,10,success,
广东,2027,口粮,grain_raw,linear_regression,106.7109090909089,2015,2024,10,success,
广东,2028,口粮,grain_raw,linear_regression,105.68303030303014,2015,2024,10,success,
广东,2029,口粮,grain_raw,linear_regression,104.65515151515092,2015,2024,10,success,
广东,2030,口粮,grain_raw,linear_regression,103.62727272727216,2015,2024,10,success,
广东,2031,口粮,grain_raw,linear_regression,102.5993939393934,2015,2024,10,success,
广东,2032,口粮,grain_raw,linear_regression,101.57151515151463,2015,2024,10,success,
广东,2033,口粮,grain_raw,linear_regression,100.54363636363587,2015,2024,10,success,
广东,2034,口粮,grain_raw,linear_regression,99.5157575757571,2015,2024,10,success,
广东,2035,口粮,grain_raw,linear_regression,98.48787878787789,2015,2024,10,success,
广东,2025,口粮,grain_raw,logistic_curve,108.88944501744211,2015,2024,10,success,
广东,2026,口粮,grain_raw,logistic_curve,107.93147531223612,2015,2024,10,success,
广东,2027,口粮,grain_raw,logistic_curve,107.007117383598,2015,2024,10,success,
广东,2028,口粮,grain_raw,logistic_curve,106.11949496363528,2015,2024,10,success,
广东,2029,口粮,grain_raw,logistic_curve,105.27109756359853,2015,2024,10,success,
广东,2030,口粮,grain_raw,logistic_curve,104.46378389664643,2015,2024,10,success,
广东,2031,口粮,grain_raw,logistic_curve,103.69880340226156,2015,2024,10,success,
广东,2032,口粮,grain_raw,logistic_curve,102.9768327816822,2015,2024,10,success,
广东,2033,口粮,grain_raw,logistic_curve,102.29802411710405,2015,2024,10,success,
广东,2034,口粮,grain_raw,logistic_curve,101.66206109080113,2015,2024,10,success,
广东,2035,口粮,grain_raw,logistic_curve,101.06821999534357,2015,2024,10,success,
广东,2025,口粮,grain_raw,mlp,104.5439319533103,2015,2024,10,success,
广东,2026,口粮,grain_raw,mlp,102.10582934948758,2015,2024,10,success,
广东,2027,口粮,grain_raw,mlp,99.90038576930806,2015,2024,10,success,
广东,2028,口粮,grain_raw,mlp,98.01100428058957,2015,2024,10,success,
广东,2029,口粮,grain_raw,mlp,96.49390239773003,2015,2024,10,success,
广东,2030,口粮,grain_raw,mlp,95.3799058067415,2015,2024,10,success,
广东,2031,口粮,grain_raw,mlp,94.67805382124726,2015,2024,10,success,
广东,2032,口粮,grain_raw,mlp,94.3801114869367,2015,2024,10,success,
广东,2033,口粮,grain_raw,mlp,94.46524621137804,2015,2024,10,success,
广东,2034,口粮,grain_raw,mlp,94.90434614495473,2015,2024,10,success,
广东,2035,口粮,grain_raw,mlp,95.66367702296026,2015,2024,10,success,
广西,2025,口粮,grain_raw,arima,112.41666666666667,2015,2024,10,success,
广西,2026,口粮,grain_raw,arima,107.013,2015,2024,10,success,
广西,2027,口粮,grain_raw,arima,102.36584666666667,2015,2024,10,success,
广西,2028,口粮,grain_raw,arima,98.3692948,2015,2024,10,success,
广西,2029,口粮,grain_raw,arima,94.93226019466667,2015,2024,10,success,
广西,2030,口粮,grain_raw,arima,91.97641043408,2015,2024,10,success,
广西,2031,口粮,grain_raw,arima,89.43437963997546,2015,2024,10,success,
广西,2032,口粮,grain_raw,arima,87.24823315704556,2015,2024,10,success,
广西,2033,口粮,grain_raw,arima,85.36814718172585,2015,2024,10,success,
广西,2034,口粮,grain_raw,arima,83.75127324295089,2015,2024,10,success,
广西,2035,口粮,grain_raw,arima,82.36076165560442,2015,2024,10,success,
广西,2025,口粮,grain_raw,linear_regression,125.00666666666757,2015,2024,10,success,
广西,2026,口粮,grain_raw,linear_regression,123.33878787878893,2015,2024,10,success,
广西,2027,口粮,grain_raw,linear_regression,121.67090909090984,2015,2024,10,success,
广西,2028,口粮,grain_raw,linear_regression,120.00303030303121,2015,2024,10,success,
广西,2029,口粮,grain_raw,linear_regression,118.33515151515212,2015,2024,10,success,
广西,2030,口粮,grain_raw,linear_regression,116.66727272727348,2015,2024,10,success,
广西,2031,口粮,grain_raw,linear_regression,114.99939393939485,2015,2024,10,success,
广西,2032,口粮,grain_raw,linear_regression,113.33151515151576,2015,2024,10,success,
广西,2033,口粮,grain_raw,linear_regression,111.66363636363712,2015,2024,10,success,
广西,2034,口粮,grain_raw,linear_regression,109.99575757575849,2015,2024,10,success,
广西,2035,口粮,grain_raw,linear_regression,108.3278787878794,2015,2024,10,success,
广西,2025,口粮,grain_raw,logistic_curve,125.11392821424573,2015,2024,10,success,
广西,2026,口粮,grain_raw,logistic_curve,123.44304027532546,2015,2024,10,success,
广西,2027,口粮,grain_raw,logistic_curve,121.83078374133139,2015,2024,10,success,
广西,2028,口粮,grain_raw,logistic_curve,120.28891899153685,2015,2024,10,success,
广西,2029,口粮,grain_raw,logistic_curve,118.82690281855751,2015,2024,10,success,
广西,2030,口粮,grain_raw,logistic_curve,117.45177522254168,2015,2024,10,success,
广西,2031,口粮,grain_raw,logistic_curve,116.16818366548995,2015,2024,10,success,
广西,2032,口粮,grain_raw,logistic_curve,114.97852303726792,2015,2024,10,success,
广西,2033,口粮,grain_raw,logistic_curve,113.88316294992957,2015,2024,10,success,
广西,2034,口粮,grain_raw,logistic_curve,112.8807318578429,2015,2024,10,success,
广西,2035,口粮,grain_raw,logistic_curve,111.96842913581285,2015,2024,10,success,
广西,2025,口粮,grain_raw,mlp,116.71371488872711,2015,2024,10,success,
广西,2026,口粮,grain_raw,mlp,111.3749650398214,2015,2024,10,success,
广西,2027,口粮,grain_raw,mlp,106.06934049762846,2015,2024,10,success,
广西,2028,口粮,grain_raw,mlp,100.96615417879306,2015,2024,10,success,
广西,2029,口粮,grain_raw,mlp,96.19509674654338,2015,2024,10,success,
广西,2030,口粮,grain_raw,mlp,91.8451223728158,2015,2024,10,success,
广西,2031,口粮,grain_raw,mlp,87.96772945455092,2015,2024,10,success,
广西,2032,口粮,grain_raw,mlp,84.58284986106537,2015,2024,10,success,
广西,2033,口粮,grain_raw,mlp,81.68581729682504,2015,2024,10,success,
广西,2034,口粮,grain_raw,mlp,79.25428822475993,2015,2024,10,success,
广西,2035,口粮,grain_raw,mlp,77.2544091735423,2015,2024,10,success,
新疆,2025,口粮,grain_raw,arima,118.6,2015,2024,10,success,
新疆,2026,口粮,grain_raw,arima,113.698,2015,2024,10,success,
新疆,2027,口粮,grain_raw,arima,109.48227999999999,2015,2024,10,success,
新疆,2028,口粮,grain_raw,arima,105.85676079999999,2015,2024,10,success,
新疆,2029,口粮,grain_raw,arima,102.73881428799999,2015,2024,10,success,
新疆,2030,口粮,grain_raw,arima,100.05738028767999,2015,2024,10,success,
新疆,2031,口粮,grain_raw,arima,97.75134704740479,2015,2024,10,success,
新疆,2032,口粮,grain_raw,arima,95.76815846076812,2015,2024,10,success,
新疆,2033,口粮,grain_raw,arima,94.06261627626058,2015,2024,10,success,
新疆,2034,口粮,grain_raw,arima,92.5958499975841,2015,2024,10,success,
新疆,2035,口粮,grain_raw,arima,91.33443099792233,2015,2024,10,success,
新疆,2025,口粮,grain_raw,linear_regression,115.70000000000073,2015,2024,10,success,
新疆,2026,口粮,grain_raw,linear_regression,109.91636363636462,2015,2024,10,success,
新疆,2027,口粮,grain_raw,linear_regression,104.13272727272852,2015,2024,10,success,
新疆,2028,口粮,grain_raw,linear_regression,98.34909090909241,2015,2024,10,success,
新疆,2029,口粮,grain_raw,linear_regression,92.5654545454563,2015,2024,10,success,
新疆,2030,口粮,grain_raw,linear_regression,86.78181818181838,2015,2024,10,success,
新疆,2031,口粮,grain_raw,linear_regression,80.99818181818227,2015,2024,10,success,
新疆,2032,口粮,grain_raw,linear_regression,75.21454545454617,2015,2024,10,success,
新疆,2033,口粮,grain_raw,linear_regression,69.43090909091006,2015,2024,10,success,
新疆,2034,口粮,grain_raw,linear_regression,63.64727272727396,2015,2024,10,success,
新疆,2035,口粮,grain_raw,linear_regression,57.86363636363603,2015,2024,10,success,
新疆,2025,口粮,grain_raw,logistic_curve,124.63247340344437,2015,2024,10,success,
新疆,2026,口粮,grain_raw,logistic_curve,123.63063564539958,2015,2024,10,success,
新疆,2027,口粮,grain_raw,logistic_curve,122.93572749287262,2015,2024,10,success,
新疆,2028,口粮,grain_raw,logistic_curve,122.45666128210617,2015,2024,10,success,
新疆,2029,口粮,grain_raw,logistic_curve,122.12778932415681,2015,2024,10,success,
新疆,2030,口粮,grain_raw,logistic_curve,121.90267851216889,2015,2024,10,success,
新疆,2031,口粮,grain_raw,logistic_curve,121.74889783107783,2015,2024,10,success,
新疆,2032,口粮,grain_raw,logistic_curve,121.6439878679599,2015,2024,10,success,
新疆,2033,口粮,grain_raw,logistic_curve,121.57248412450376,2015,2024,10,success,
新疆,2034,口粮,grain_raw,logistic_curve,121.52377995173367,2015,2024,10,success,
新疆,2035,口粮,grain_raw,logistic_curve,121.49061980318601,2015,2024,10,success,
新疆,2025,口粮,grain_raw,mlp,123.12377103393092,2015,2024,10,success,
新疆,2026,口粮,grain_raw,mlp,121.54952411752872,2015,2024,10,success,
新疆,2027,口粮,grain_raw,mlp,120.6439705237914,2015,2024,10,success,
新疆,2028,口粮,grain_raw,mlp,120.38287185396713,2015,2024,10,success,
新疆,2029,口粮,grain_raw,mlp,120.73786205803452,2015,2024,10,success,
新疆,2030,口粮,grain_raw,mlp,121.67502130580401,2015,2024,10,success,
新疆,2031,口粮,grain_raw,mlp,123.15480556194547,2015,2024,10,success,
新疆,2032,口粮,grain_raw,mlp,125.13306463394889,2015,2024,10,success,
新疆,2033,口粮,grain_raw,mlp,127.56270419402658,2015,2024,10,success,
新疆,2034,口粮,grain_raw,mlp,130.39555657310572,2015,2024,10,success,
新疆,2035,口粮,grain_raw,mlp,133.58413073252822,2015,2024,10,success,
江苏,2025,口粮,grain_raw,arima,132.26618181818182,2013,2024,12,success,
江苏,2026,口粮,grain_raw,arima,133.09709818181818,2013,2024,12,success,
江苏,2027,口粮,grain_raw,arima,133.81168625454546,2013,2024,12,success,
江苏,2028,口粮,grain_raw,arima,134.42623199709092,2013,2024,12,success,
江苏,2029,口粮,grain_raw,arima,134.95474133568,2013,2024,12,success,
江苏,2030,口粮,grain_raw,arima,135.40925936686662,2013,2024,12,success,
江苏,2031,口粮,grain_raw,arima,135.80014487368712,2013,2024,12,success,
江苏,2032,口粮,grain_raw,arima,136.13630640955273,2013,2024,12,success,
江苏,2033,口粮,grain_raw,arima,136.42540533039715,2013,2024,12,success,
江苏,2034,口粮,grain_raw,arima,136.67403040232338,2013,2024,12,success,
江苏,2035,口粮,grain_raw,arima,136.8878479641799,2013,2024,12,success,
江苏,2025,口粮,grain_raw,linear_regression,132.821515151516,2013,2024,12,success,
江苏,2026,口粮,grain_raw,linear_regression,133.99123543123596,2013,2024,12,success,
江苏,2027,口粮,grain_raw,linear_regression,135.16095571095593,2013,2024,12,success,
江苏,2028,口粮,grain_raw,linear_regression,136.33067599067635,2013,2024,12,success,
江苏,2029,口粮,grain_raw,linear_regression,137.50039627039632,2013,2024,12,success,
江苏,2030,口粮,grain_raw,linear_regression,138.6701165501163,2013,2024,12,success,
江苏,2031,口粮,grain_raw,linear_regression,139.8398368298367,2013,2024,12,success,
江苏,2032,口粮,grain_raw,linear_regression,141.00955710955668,2013,2024,12,success,
江苏,2033,口粮,grain_raw,linear_regression,142.1792773892771,2013,2024,12,success,
江苏,2034,口粮,grain_raw,linear_regression,143.34899766899707,2013,2024,12,success,
江苏,2035,口粮,grain_raw,linear_regression,144.51871794871704,2013,2024,12,success,
江苏,2025,口粮,grain_raw,logistic_curve,132.9306967517211,2013,2024,12,success,
江苏,2026,口粮,grain_raw,logistic_curve,134.17720243186716,2013,2024,12,success,
江苏,2027,口粮,grain_raw,logistic_curve,135.33545028599713,2013,2024,12,success,
江苏,2028,口粮,grain_raw,logistic_curve,136.39570111883106,2013,2024,12,success,
江苏,2029,口粮,grain_raw,logistic_curve,137.353031466643,2013,2024,12,success,
江苏,2030,口粮,grain_raw,logistic_curve,138.20679088979264,2013,2024,12,success,
江苏,2031,口粮,grain_raw,logistic_curve,138.95981427686394,2013,2024,12,success,
江苏,2032,口粮,grain_raw,logistic_curve,139.61753932219304,2013,2024,12,success,
江苏,2033,口粮,grain_raw,logistic_curve,140.18714877979554,2013,2024,12,success,
江苏,2034,口粮,grain_raw,logistic_curve,140.67681616493954,2013,2024,12,success,
江苏,2035,口粮,grain_raw,logistic_curve,141.0950943895429,2013,2024,12,success,
江苏,2025,口粮,grain_raw,mlp,138.9086407387743,2013,2024,12,success,
江苏,2026,口粮,grain_raw,mlp,142.18634507150702,2013,2024,12,success,
江苏,2027,口粮,grain_raw,mlp,145.5049885217921,2013,2024,12,success,
江苏,2028,口粮,grain_raw,mlp,148.85110961404098,2013,2024,12,success,
江苏,2029,口粮,grain_raw,mlp,152.2204094201065,2013,2024,12,success,
江苏,2030,口粮,grain_raw,mlp,155.6144108552548,2013,2024,12,success,
江苏,2031,口粮,grain_raw,mlp,159.0377342428741,2013,2024,12,success,
江苏,2032,口粮,grain_raw,mlp,162.49607832050296,2013,2024,12,success,
江苏,2033,口粮,grain_raw,mlp,165.9948683440798,2013,2024,12,success,
江苏,2034,口粮,grain_raw,mlp,169.53846410960196,2013,2024,12,success,
江苏,2035,口粮,grain_raw,mlp,173.129795297123,2013,2024,12,success,
江西,2025,口粮,grain_raw,arima,137.37833333333333,2015,2024,10,success,
江西,2026,口粮,grain_raw,arima,132.3717,2015,2024,10,success,
江西,2027,口粮,grain_raw,arima,128.06599533333335,2015,2024,10,success,
江西,2028,口粮,grain_raw,arima,124.36308932000001,2015,2024,10,success,
江西,2029,口粮,grain_raw,arima,121.17859014853335,2015,2024,10,success,
江西,2030,口粮,grain_raw,arima,118.43992086107201,2015,2024,10,success,
江西,2031,口粮,grain_raw,arima,116.08466527385526,2015,2024,10,success,
江西,2032,口粮,grain_raw,arima,114.05914546884887,2015,2024,10,success,
江西,2033,口粮,grain_raw,arima,112.31719843654336,2015,2024,10,success,
江西,2034,口粮,grain_raw,arima,110.81912398876062,2015,2024,10,success,
江西,2035,口粮,grain_raw,arima,109.53077996366747,2015,2024,10,success,
江西,2025,口粮,grain_raw,linear_regression,158.28000000000065,2015,2024,10,success,
江西,2026,口粮,grain_raw,linear_regression,159.84363636363742,2015,2024,10,success,
江西,2027,口粮,grain_raw,linear_regression,161.40727272727372,2015,2024,10,success,
江西,2028,口粮,grain_raw,linear_regression,162.97090909091048,2015,2024,10,success,
江西,2029,口粮,grain_raw,linear_regression,164.5345454545468,2015,2024,10,success,
江西,2030,口粮,grain_raw,linear_regression,166.09818181818355,2015,2024,10,success,
江西,2031,口粮,grain_raw,linear_regression,167.66181818181985,2015,2024,10,success,
江西,2032,口粮,grain_raw,linear_regression,169.2254545454566,2015,2024,10,success,
江西,2033,口粮,grain_raw,linear_regression,170.78909090909292,2015,2024,10,success,
江西,2034,口粮,grain_raw,linear_regression,172.35272727272968,2015,2024,10,success,
江西,2035,口粮,grain_raw,linear_regression,173.916363636366,2015,2024,10,success,
江西,2025,口粮,grain_raw,logistic_curve,158.65653943908825,2015,2024,10,success,
江西,2026,口粮,grain_raw,logistic_curve,160.3303703881648,2015,2024,10,success,
